('item_9979', 9979, 22.09, 370.2, 687.28)
('item_29721', 29721, 111.33, 9.53, 110.35)
('item_49125', 49125, 181.93, 997.49, 1407.56)
('item_5356', 5356, 9.41, 1058.71, 1291.87)
('item_16778', 16778, 166.86, 267.06, 667.22)
('item_6322', 6322, 30.99, 1035.84, 1427.19)
('item_31620', 31620, 98.06, 1287.72, 1525.5)
('item_42819', 42819, 159.41, 5.83, 177.54)
('item_22728', 22728, 129.01, 621.75, 1627.74)
('item_7330', 7330, 119.22, 1145.02, 1579.98)
('item_19787', 19787, 125.91, 1314.81, 1652.77)
('item_21055', 21055, 143.76, 470.12, 1585.18)
('item_8408', 8408, 84.5, 1186.73, 1665.46)
('item_46301', 46301, 90.74, 407.5, 1387.08)
('item_48470', 48470, 85.58, 164.98, 372.18)
('item_15750', 15750, 152.2, 1194.03, 1922.22)
('item_3439', 3439, 177.68, 921.49, 1354.95)
('item_19721', 19721, 127.94, 279.29, 1833.86)
('item_46818', 46818, 62.02, 1245.46, 1767.04)
('item_38094', 38094, 120.8, 1048.58, 1187.22)
('item_7202', 7202, 129.63, 305.33, 1198.66)
('item_43836', 43836, 125.9, 1022.09, 1162.01)
('item_27466', 27466, 133.95, 401.66, 1447.76)
('item_2550', 2550, 99.6, 1436.02, 1553.27)
('item_46690', 46690, 11.57, 532.64, 817.73)
('item_30270', 30270, 42.14, 810.33, 1277.21)
('item_3986', 3986, 101.37, 1196.9, 1539.33)
('item_33527', 33527, 99.6, 419.75, 804.98)
('item_12024', 12024, 111.3, 912.9, 1972.01)
('item_41159', 41159, 66.9, 1215.06, 1515.63)
('item_4763', 4763, 128.37, 272.79, 1454.02)
('item_62', 62, 33.22, 32.7, 382.39)
('item_9763', 9763, 124.8, 590.75, 1472.58)
('item_28928', 28928, 54.5, 865.36, 1687.41)
('item_7698', 7698, 82.85, 1554.33, 1698.84)
('item_19385', 19385, 132.49, 719.22, 947.15)
('item_21746', 21746, 197.19, 491.76, 1064.63)
('item_35244', 35244, 95.01, 997.68, 1191.02)
('item_2135', 2135, 9.3, 1314.86, 1776.08)
('item_12967', 12967, 22.35, 949.07, 1131.41)
('item_22474', 22474, 74.46, 49.53, 608.35)
('item_5984', 5984, 39.79, 1178.09, 1311.41)
('item_23959', 23959, 166.84, 1211.4, 1986.91)
('item_43404', 43404, 41.83, 268.73, 921.02)
('item_35000', 35000, 39.6, 337.5, 487.73)
('item_27263', 27263, 184.62, 1354.57, 1908.8)
('item_1591', 1591, 165.75, 769.75, 773.42)
('item_49698', 49698, 79.29, 87.05, 1167.35)
('item_34435', 34435, 48.48, 1146.49, 1277.17)
('item_32799', 32799, 183.05, 703.82, 1985.82)
('item_14499', 14499, 44.11, 673.56, 996.4)
('item_36648', 36648, 28.29, 670.09, 1935.12)
('item_39181', 39181, 150.54, 610.34, 1357.94)
('item_28003', 28003, 195.42, 239.61, 1835.27)
('item_36570', 36570, 100.99, 1158.66, 1895.41)
('item_12720', 12720, 170.66, 755.33, 1536.2)
('item_44634', 44634, 177.71, 540.41, 1389.66)
('item_2017', 2017, 198.62, 394.13, 632.7)
('item_34776', 34776, 119.71, 314.5, 1772.53)
('item_47529', 47529, 126.04, 232.49, 1199.13)
('item_6576', 6576, 131.04, 359.23, 1173.58)
('item_32435', 32435, 23.95, 378.54, 1350.4)
('item_990', 990, 176.46, 14.25, 260.03)
('item_27380', 27380, 118.15, 841.56, 1634.05)
('item_3689', 3689, 10.45, 790.04, 1688.38)
('item_34673', 34673, 104.68, 544.62, 1363.12)
('item_49088', 49088, 49.74, 605.82, 682.62)
('item_49632', 49632, 91.85, 52.12, 1493.9)
('item_38334', 38334, 19.54, 838.32, 1324.78)
('item_14226', 14226, 11.01, 1891.13, 1905.19)
('item_3637', 3637, 96.96, 516.53, 1319.9)
('item_1742', 1742, 172.11, 1080.92, 1214.01)
('item_39611', 39611, 140.76, 1189.63, 1924.4)
('item_40482', 40482, 133.7, 115.91, 1161.79)
('item_46912', 46912, 114.25, 72.93, 1111.97)
('item_27288', 27288, 26.99, 1069.6, 1561.94)
('item_11758', 11758, 134.88, 193.81, 1906.86)
('item_20413', 20413, 141.63, 220.04, 459.62)
('item_22997', 22997, 186.25, 122.54, 1958.96)
('item_21887', 21887, 59.11, 592.43, 1321.98)
('item_23214', 23214, 60.17, 61.06, 428.34)
('item_24435', 24435, 171.97, 384.01, 1934.95)
('item_37868', 37868, 10.73, 65.21, 596.3)
('item_47400', 47400, 124.08, 786.43, 854.76)
('item_10758', 10758, 60.53, 700.79, 1538.29)
('item_13380', 13380, 15.17, 890.42, 1984.18)
('item_7621', 7621, 53.83, 360.56, 583.81)
('item_21455', 21455, 94.2, 382.81, 1306.98)
('item_37815', 37815, 92.98, 1277.65, 1463.85)
('item_8412', 8412, 125.04, 36.75, 1055.59)
('item_1980', 1980, 8.48, 258.6, 1105.77)
('item_34651', 34651, 98.15, 38.08, 457.55)
('item_5696', 5696, 83.97, 256.98, 307.18)
('item_24628', 24628, 180.47, 1755.31, 1969.15)
('item_26193', 26193, 188.57, 1153.43, 1690.77)
('item_29056', 29056, 48.9, 209.09, 1351.28)
('item_37668', 37668, 195.23, 1464.18, 1670.41)
('item_37', 37, 71.43, 46.22, 1629.75)
('item_44585', 44585, 54.03, 180.39, 1727.49)
('item_44851', 44851, 99.08, 1412.13, 1826.91)
('item_29613', 29613, 55.3, 1371.93, 1898.58)
('item_15352', 15352, 115.22, 292.0, 1487.43)
('item_18439', 18439, 50.1, 706.97, 888.45)
('item_31679', 31679, 137.08, 997.57, 1195.85)
('item_28942', 28942, 25.39, 552.97, 907.47)
('item_49680', 49680, 103.55, 1401.2, 1659.51)
('item_15694', 15694, 2.96, 535.68, 1609.02)
('item_10918', 10918, 100.21, 1884.45, 1959.32)
('item_47087', 47087, 153.92, 313.57, 1089.93)
('item_25428', 25428, 132.81, 278.28, 1864.49)
('item_39288', 39288, 18.39, 1410.97, 1642.27)
('item_35259', 35259, 177.44, 1040.43, 1344.76)
('item_25005', 25005, 4.4, 280.81, 1098.68)
('item_47951', 47951, 33.28, 216.02, 277.6)
('item_17971', 17971, 109.41, 363.96, 1362.88)
('item_46324', 46324, 88.92, 1119.23, 1437.42)
('item_14011', 14011, 192.5, 536.93, 1140.72)
('item_341', 341, 83.69, 1445.73, 1572.8)
('item_7362', 7362, 129.18, 1106.93, 1372.49)
('item_17649', 17649, 116.59, 356.37, 1123.21)
('item_18103', 18103, 146.68, 1402.38, 1836.44)
('item_37029', 37029, 99.76, 1600.37, 1758.02)
('item_17893', 17893, 138.16, 515.81, 892.31)
('item_20407', 20407, 139.28, 10.79, 1703.8)
('item_1614', 1614, 77.81, 106.95, 639.27)
('item_11828', 11828, 82.25, 238.38, 1834.14)
('item_1152', 1152, 97.07, 164.06, 355.66)
('item_20955', 20955, 180.2, 1744.07, 1826.38)
('item_4127', 4127, 16.76, 874.07, 1843.34)
('item_34949', 34949, 162.61, 1124.96, 1594.63)
('item_13620', 13620, 104.96, 357.05, 385.23)
('item_16341', 16341, 144.43, 984.4, 1269.43)
('item_45278', 45278, 164.2, 18.48, 946.86)
('item_42856', 42856, 175.78, 968.89, 1352.47)
('item_43805', 43805, 178.79, 1746.8, 1952.3)
('item_44708', 44708, 137.27, 764.53, 1958.79)
('item_10618', 10618, 126.9, 470.6, 1804.89)
('item_6043', 6043, 141.23, 407.85, 955.87)
('item_43951', 43951, 180.41, 460.22, 664.95)
('item_25404', 25404, 90.27, 1069.62, 1921.77)
('item_39644', 39644, 50.66, 841.53, 865.55)
('item_47551', 47551, 18.99, 736.88, 1951.99)
('item_5598', 5598, 139.75, 931.32, 1975.51)
('item_35855', 35855, 7.21, 1093.48, 1948.57)
('item_31764', 31764, 164.71, 358.89, 1434.24)
('item_46175', 46175, 1.21, 62.39, 401.46)
('item_6118', 6118, 12.07, 211.06, 504.34)
('item_3533', 3533, 91.15, 37.24, 1142.35)
('item_6855', 6855, 158.01, 449.38, 796.96)
('item_18825', 18825, 149.03, 14.93, 1246.09)
('item_5701', 5701, 90.65, 176.43, 557.86)
('item_40866', 40866, 152.18, 869.18, 1328.96)
('item_15757', 15757, 111.8, 24.78, 1041.38)
('item_20206', 20206, 47.92, 216.82, 1752.72)
('item_17872', 17872, 118.11, 1438.39, 1785.8)
('item_11448', 11448, 57.29, 141.71, 1608.93)
('item_36903', 36903, 165.23, 1259.95, 1830.95)
('item_39873', 39873, 42.17, 919.25, 1107.71)
('item_31958', 31958, 142.03, 132.31, 1082.97)
('item_32367', 32367, 60.41, 159.08, 1525.2)
('item_1397', 1397, 198.41, 528.52, 1577.95)
