('prasad20752', 293, 2442.17, 114104.56, 123798.92)
('prasad64593', 964, 691028492.34, 380.49, 855.67)
('prasad71866', 920, 762840129.09, 489.38, 9264.78)
('prasad5735', 862, 1880.5, 824.57, 3080.85)
('prasad3372', 423, 4408.67, 112455.28, 115182.74)
('prasad62230', 974, 3885.16, 362864.01, 364049.48)
('prasad64235', 957, 590861858.88, 906417.21, 913326.84)
('prasad9236', 221, 690.92, 549.48, 4204.45)
('prasad28795', 486, 4532.93, 576800.48, 577389.36)
('prasad8141', 526, 370.3, 373.99, 1763.65)
