('lkYp', 139, 247326.0, 198176.0, 489994899.0)
('nIVu', 350, 83733.0, 147321.0, 462041529.0)
('erz7', 583, 290188.0, 192547.0, 361434295.0)
('Txcr', 800, 24574.0, 28168.0, 138192437.0)
('2hBa', 702, 211181.0, 138538.0, 312324818.0)
('YeRK', 828, 235164.0, 250466.0, 16319341.0)
('JJpu', 774, 226808.0, 161575.0, 455333688.0)
('Q8eI', 736, 21660.0, 137010.0, 27327888.0)
('W3Ab', 72, 65147.0, 110278.0, 180552308.0)
('9wwz', 110, 27958.0, 319678.0, 347061620.0)
('blIz', 721, 45570.0, 295150.0, 418882307.0)
('v7G8', 476, 91706.0, 287468.0, 234629372.0)
('iJYI', 403, 97459.0, 202545.0, 105456555.0)
('wFIK', 11, 50894.0, 56589.0, 247573919.0)
('lPvT', 53, 204652.0, 286691.0, 56562918.0)
('HVDx', 444, 115226.0, 163621.0, 201445995.0)
('oeSa', 710, 259519.0, 17830.0, 467258518.0)
('98tQ', 598, 112794.0, 134920.0, 21532185.0)
('Ru9M', 292, 86488.0, 136381.0, 342266287.0)
('A9ce', 945, 219830.0, 231700.0, 20545255.0)
('w5bx', 765, 112755.0, 43465.0, 171528507.0)
('vVbR', 161, 119665.0, 319701.0, 75777970.0)
('C3Xf', 625, 147918.0, 256884.0, 54252403.0)
('E3hR', 561, 96728.0, 292377.0, 100935021.0)
('tiUn', 221, 167890.0, 288340.0, 283432087.0)
('2pfr', 404, 96559.0, 228480.0, 71764978.0)
