('item_41794', 2217, 1866387.3, 10728.76, 47994.89)
('item_862', 326, 1622480.23, 23472.29, 19005.71)
('item_12894', 906, 1558564.55, 38143.93, 30451.96)
('item_30972', 692, 881550.94, 10069.17, 20648.71)
('item_39917', 1478, 1793130.0, 4511.11, 6676.24)
('item_19236', 2340, 472839.65, 35156.36, 23655.9)
('item_39465', 2048, 48185.6, 31820.15, 27050.64)
('item_34631', 1910, 762755.32, 42832.65, 33905.11)
('item_44813', 277, 1963733.13, 43313.85, 21195.52)
('item_45568', 1013, 130105.84, 19832.55, 16150.23)
('item_41190', 966, 1960977.09, 23001.88, 29774.61)
('item_3047', 1127, 1608924.2, 39164.61, 37977.66)
('item_30084', 863, 1520309.75, 15899.54, 19114.54)
('item_27354', 2120, 987000.94, 28986.13, 9261.87)
('item_81', 81, 22.0, 1.0, 117.0)
('item_30573', 2122, 982532.36, 2350.93, 11046.23)
('item_39196', 415, 1128948.72, 27459.48, 24551.98)
('item_101', 101, 43.0, 56.0, 118.0)
('item_12', 12, 48.0, 63.0, 107.0)
('item_41', 41, 0.0, 97.0, 106.0)
('item_24856', 842, 1223042.31, 48345.24, 35648.84)
('item_5', 5, 33.0, 54.0, 112.0)
('item_192', 192, 11.0, 56.0, 107.0)
('item_37', 37, 34.0, 95.0, 111.0)
('item_148', 148, 12.0, 52.0, 110.0)
('item_13549', 1431, 1195385.94, 20368.88, 44686.26)
('item_157', 157, 29.0, 0.0, 116.0)
('item_82', 82, 4.0, 32.0, 117.0)
('item_109', 109, 4.0, 62.0, 119.0)
('item_90', 90, 12.0, 64.0, 102.0)
('item_186', 186, 12.0, 93.0, 117.0)
('item_42', 42, 6.0, 44.0, 108.0)
('item_98', 98, 18.0, 94.0, 114.0)
('item_50', 50, 27.0, 51.0, 115.0)
('item_156', 156, 5.0, 8.0, 104.0)
('item_77', 77, 43.0, 32.0, 106.0)
('item_47295', 2071, 57010.6, 18901.35, 42719.73)
('item_2', 2, 40.0, 86.0, 113.0)
('item_48', 48, 37.0, 47.0, 102.0)
('item_43', 43, 11.0, 1.0, 118.0)
('item_41730', 1890, 1684363.5, 44859.22, 36106.89)
('item_137', 137, 12.0, 82.0, 109.0)
('item_85', 85, 36.0, 16.0, 110.0)
('item_26', 26, 20.0, 27.0, 118.0)
('item_125', 125, 13.0, 3.0, 104.0)
('item_193', 193, 41.0, 66.0, 107.0)
('item_153', 153, 10.0, 79.0, 118.0)
('item_119', 119, 17.0, 95.0, 109.0)
('item_62', 62, 44.0, 60.0, 114.0)
('item_182', 182, 29.0, 29.0, 105.0)
('item_139', 139, 4.0, 57.0, 101.0)
('item_196', 196, 33.0, 91.0, 116.0)
('item_51', 51, 1.0, 46.0, 119.0)
('item_79', 79, 29.0, 66.0, 109.0)
('item_131', 131, 13.0, 33.0, 101.0)
