('c48_i629', 629, 930.1, 3028.6, 5009.49)
('c41_i308', 308, 971.03, 153.3, 297.58)
('c1_i719', 719, 4242.38, 866.63, 7016.97)
('c40_i590', 590, 10318.54, 5019.51, 5650.57)
('c32_i948', 948, 0.44, 4982.94, 13973.64)
('c53_i788', 788, 913.8, 7423.01, 14316.08)
('c33_i509', 509, 625.72, 7124.18, 9481.14)
('c11_i685', 685, 695.32, 903.08, 6058.46)
('c25_i1347', 1347, 602.08, 297.78, 2567.29)
('c55_i468', 468, 568.32, 1698.59, 3418.27)
('c12_i1358', 1358, 1647.04, 3522.83, 3847.91)
('c10_i1116', 1116, 876.68, 3106.76, 3833.58)
