('6259', 6259, 1546.04, 1712.94, 2183.61)
('20698', 20698, 3929.67, 840.82, 781.36)
('10112', 10112, 283.25, 455.21, 607.64)
('22210', 22210, 312.91, 1212.23, 1499.36)
('38327', 38327, 936.68, 3668.65, 5051.23)
('31899', 31899, 954.28, 1386.98, 2197.17)
('30501', 30501, 3519.42, 2238.77, 2995.01)
('4629', 4629, 1459.99, 3873.71, 5197.43)
('27785', 27785, 2305.64, 1831.66, 2561.59)
('22994', 22994, 2628.27, 3255.83, 3071.73)
('18273', 18273, 2518.43, 424.84, 701.11)
('30302', 30302, 3695.62, 1452.05, 2535.34)
('11588', 11588, 2421.95, 3550.93, 6303.62)
('26726', 26726, 2573.21, 257.89, 394.03)
('22223', 22223, 2731.68, 2687.12, 2498.5)
('20530', 20530, 3780.43, 2207.26, 1705.29)
('13522', 13522, 2132.33, 3457.36, 5118.86)
('14802', 14802, 1429.84, 2641.53, 2626.62)
('32745', 32745, 3121.37, 801.33, 736.89)
('31057', 31057, 2413.24, 3781.19, 7501.84)
('38640', 38640, 2035.64, 1347.53, 1915.95)
('11197', 11197, 207.68, 1390.67, 2480.77)
('21456', 21456, 3991.19, 3445.99, 3980.12)
('1597', 1597, 3517.13, 1870.27, 3607.11)
('35514', 35514, 3816.69, 1678.46, 3129.86)
('37523', 37523, 237.68, 2066.15, 1550.38)
('18228', 18228, 3291.12, 1525.97, 1258.94)
('16711', 16711, 3471.14, 288.01, 243.05)
('24951', 24951, 2776.31, 1534.71, 1777.56)
('5262', 5262, 1468.82, 1678.97, 2409.1)
('7664', 7664, 922.39, 2628.8, 4522.79)
('11335', 11335, 1515.72, 3788.49, 6555.63)
('25787', 25787, 1337.53, 3162.5, 3464.67)
('31595', 31595, 1995.92, 2625.41, 3829.05)
('13149', 13149, 2072.44, 899.96, 1357.64)
('26228', 26228, 1611.49, 2181.97, 3782.41)
('3561', 3561, 3508.06, 2854.87, 3274.44)
('29960', 29960, 1381.24, 2342.03, 3629.96)
('26986', 26986, 3095.49, 1066.57, 1742.79)
('20671', 20671, 627.2, 1647.31, 1415.47)
('16682', 16682, 2283.54, 3275.15, 4838.94)
('37109', 37109, 1082.81, 2667.13, 4540.2)
('35648', 35648, 3817.65, 3403.22, 6128.6)
('31032', 31032, 305.07, 1474.11, 2249.6)
('5878', 5878, 3187.43, 1755.93, 2864.98)
('23056', 23056, 1929.6, 839.52, 1563.49)
('30129', 30129, 2626.13, 2396.14, 2345.25)
('30147', 30147, 901.85, 3097.53, 3108.67)
('17217', 17217, 1670.04, 3857.93, 5028.89)
('6578', 6578, 546.02, 1742.32, 1323.23)
('27952', 27952, 2030.24, 2848.3, 3805.15)
('10689', 10689, 1653.22, 2688.41, 2781.87)
('28265', 28265, 2568.6, 1323.15, 1362.74)
('5361', 5361, 3402.89, 1079.7, 800.62)
('21497', 21497, 649.02, 720.94, 1133.27)
('2932', 2932, 879.38, 917.31, 816.03)
('36924', 36924, 1257.19, 3183.21, 5072.55)
('12452', 12452, 1048.06, 950.42, 1569.88)
('4937', 4937, 1113.13, 2820.34, 3841.45)
('14548', 14548, 452.36, 3474.58, 4363.81)
('812', 812, 3847.4, 2679.73, 2358.08)
('22909', 22909, 928.73, 3933.86, 4886.58)
('21417', 21417, 3748.31, 231.26, 232.08)
('35201', 35201, 2188.62, 3553.51, 3255.75)
('31040', 31040, 3609.5, 3656.2, 3027.52)
('7638', 7638, 819.82, 634.77, 1256.05)
('6559', 6559, 2756.03, 958.74, 1055.37)
('28726', 28726, 1622.88, 422.71, 550.73)
('23095', 23095, 1000.72, 530.84, 745.94)
('29094', 29094, 3154.98, 2451.58, 4259.66)
('21824', 21824, 1703.12, 2798.19, 2420.94)
('20547', 20547, 3188.08, 315.78, 449.1)
('29869', 29869, 2376.67, 2949.56, 3049.63)
('11477', 11477, 235.23, 3819.1, 4563.81)
('11828', 11828, 1764.97, 721.62, 545.44)
('35575', 35575, 1841.13, 2680.07, 4992.76)
('20634', 20634, 3573.47, 438.4, 642.79)
('1508', 1508, 2571.93, 1850.01, 1777.67)
('907', 907, 3153.31, 2149.62, 3589.26)
('25145', 25145, 3967.02, 3713.6, 6443.98)
('39803', 39803, 1812.01, 2539.67, 1960.15)
('18562', 18562, 1757.47, 2275.15, 1787.42)
('34322', 34322, 1109.26, 3131.99, 2731.39)
('33368', 33368, 2343.44, 1589.57, 1803.85)
('32071', 32071, 2409.23, 2671.82, 4873.79)
('36737', 36737, 1553.33, 3889.67, 3719.33)
('13762', 13762, 507.32, 683.35, 1280.84)
('4585', 4585, 3916.4, 2531.01, 4374.05)
('26099', 26099, 2387.73, 839.14, 1388.27)
('4489', 4489, 1321.48, 324.52, 242.87)
('17092', 17092, 1334.87, 1312.28, 1693.27)
('26513', 26513, 3193.05, 781.63, 1550.7)
('3923', 3923, 612.28, 419.58, 577.59)
('30498', 30498, 3278.07, 2708.4, 3165.44)
('1668', 1668, 1065.31, 1325.95, 1904.65)
('11833', 11833, 712.07, 3341.47, 3616.99)
('12930', 12930, 2586.96, 2229.62, 4279.33)
('17180', 17180, 3062.44, 715.97, 1004.97)
('26263', 26263, 3836.41, 3683.15, 3556.73)
('30691', 30691, 2374.94, 532.37, 1032.36)
('20891', 20891, 369.25, 3825.95, 5201.45)
