('item_18832', 4104, 20.15, 62088.14, 89992.4)
('item_2488', 10023, 20940.28, 82034.08, 86517.11)
('item_14863', 17391, 18.19, 44962.02, 43348.15)
('item_4522', 15818, 95220.25, 39946.16, 55283.61)
('item_12576', 10078, 75586.57, 94871.86, 124691.67)
('item_9076', 9931, 22514.48, 57651.15, 80922.24)
('item_16076', 9553, 93.67, 68590.66, 84412.47)
('item_10570', 9482, 17935.63, 71640.9, 140572.99)
('item_850', 2968, 45837.03, 63787.81, 89840.54)
('item_11018', 711, 84336.14, 6163.82, 45101.71)
('item_15195', 1936, 17.42, 78350.2, 90505.83)
('item_8938', 11835, 14331.56, 61773.24, 81591.84)
('item_16576', 9007, 78.6, 42054.82, 7924.16)
('item_8653', 19262, 43144.19, 9162.64, 21301.04)
('item_9717', 3178, 61235.95, 731.5, 8987.26)
('item_2733', 4133, 139.13, 5496.39, 24497.37)
('item_19907', 11735, 61.56, 76769.8, 34955.83)
('item_16332', 10117, 18.09, 10892.62, 97314.83)
('item_6552', 12615, 76519.11, 32703.15, 75314.19)
('item_4463', 16526, 21091.96, 12469.53, 28871.24)
('item_7265', 4004, 58741.35, 0.0, 56744.11)
('item_4784', 917, 23146.05, 15505.05, 74918.58)
('item_4403', 18663, 66362.17, 28148.88, 29434.42)
('item_15020', 4760, 46.18, 64278.59, 98355.6)
('item_9750', 4886, 4506.99, 19668.66, 100952.64)
('item_12996', 10221, 0.0, 59060.73, 70000.11)
('item_9389', 12021, 46740.98, 4907.49, 12096.67)
('item_18199', 12159, 92.23, 71565.12, 84825.46)
('item_987', 1474, 7693.4, 104.47, 10289.64)
('item_15487', 2591, 90.63, 62766.88, 13818.16)
('item_11687', 3666, 51611.95, 30933.15, 47102.84)
('item_4592', 14377, 76917.57, 96459.13, 97150.03)
('item_16032', 6103, 55.68, 23614.65, 11971.13)
('item_14963', 3720, 98.83, 72576.67, 66563.13)
('item_6046', 2377, 91341.47, 88437.06, 95829.5)
('item_6226', 18906, 45662.37, 53113.45, 72704.98)
('item_1925', 19971, 64890.69, 50376.29, 55508.89)
('item_1144', 1035, 5648.86, 93706.21, 95417.33)
('item_15327', 5402, 33.19, 25884.73, 44002.56)
('item_15842', 3852, 67.4, 85183.69, 18393.49)
('item_6610', 11208, 29172.07, 26502.99, 90697.56)
('item_10504', 18241, 9130.79, 10567.17, 72798.07)
('item_14528', 5578, 79.74, 45538.24, 17436.22)
('item_1429', 12094, 84140.17, 0.0, 1279.46)
('item_17457', 476, 22.94, 20725.47, 34551.64)
('item_6359', 11594, 27312.92, 34843.26, 55076.16)
('item_10526', 12503, 1770.51, 24447.16, 35261.22)
('item_786', 9265, 17015.68, 40353.65, 43244.63)
('item_7865', 1472, 37766.24, 23176.55, 86913.3)
('item_866', 6911, 32385.71, 27142.7, 47723.02)
('item_3482', 1619, 85042.51, 66259.27, 68224.14)
('item_10133', 4959, 48379.59, 37771.87, 77107.21)
('item_16953', 7255, 25.82, 98631.51, 71234.63)
('item_17215', 11356, 18.14, 47967.24, 20455.69)
('item_3867', 6004, 5786.42, 1002.14, 6235.52)
('item_5708', 11361, 56073.54, 2253.27, 23512.27)
('item_19517', 14393, 11.36, 862.99, 96209.55)
('item_15612', 19305, 51.25, 28507.66, 68659.02)
('item_1071', 605, 9851.07, 477.04, 5422.23)
('item_1681', 16763, 14121.58, 38330.91, 42888.73)
('item_2744', 18650, 64100.56, 11730.01, 21071.18)
('item_1183', 19045, 10602.2, 66757.43, 68909.25)
('item_12417', 3749, 41040.65, 3621.27, 66483.84)
('item_18802', 5365, 91.56, 2995.92, 20971.47)
('item_17805', 3481, 90.44, 13526.93, 41669.85)
('item_13754', 10707, 12.11, 1650.37, 88828.58)
('item_2865', 11426, 32535.17, 16337.5, 20417.49)
('item_16611', 9908, 56.41, 77736.62, 19139.33)
('item_4100', 4858, 70001.95, 70071.88, 99229.01)
('item_19128', 14905, 23.3, 59091.03, 60822.89)
('item_759', 7117, 0.0, 5107.47, 5930.07)
('item_11434', 8714, 37280.69, 59024.98, 118581.81)
('item_3690', 9956, 31855.22, 26586.68, 43884.01)
('item_2050', 15163, 12046.64, 84302.91, 84834.03)
('item_4907', 1492, 55364.55, 7481.57, 31779.69)
('item_119', 13395, 15976.59, 45756.05, 55691.54)
('item_2340', 1995, 33977.51, 71857.13, 72673.6)
('item_17398', 4870, 93.39, 32776.04, 66456.58)
('item_10953', 182, 79171.48, 41646.77, 84840.2)
('item_12860', 13529, 73220.6, 48423.44, 86891.01)
('item_9391', 16017, 55625.12, 2845.9, 48265.58)
('item_13552', 19543, 75.3, 55835.33, 97201.35)
('item_11486', 7755, 86938.28, 34736.54, 95647.44)
('item_15858', 15994, 58.46, 68981.18, 9885.12)
('item_13577', 19277, 28.6, 47160.53, 89633.57)
('item_10851', 17082, 5250.1, 9815.71, 17121.88)
('item_8181', 18547, 71810.58, 34949.46, 86453.03)
('item_5180', 2274, 37517.17, 7229.22, 70631.99)
('item_11268', 16778, 10950.12, 46435.0, 88361.75)
('item_1206', 17639, 90741.45, 58594.72, 59812.49)
('item_11266', 17920, 27372.99, 13723.55, 82071.75)
('item_11215', 6839, 84870.85, 6983.0, 11716.23)
('item_11107', 14938, 48708.46, 25296.08, 61815.86)
('item_11431', 18908, 97365.71, 8724.23, 18716.35)
('item_13922', 10505, 15.79, 99039.86, 36117.93)
('item_18787', 3727, 66.97, 34694.5, 26820.51)
('item_7181', 15065, 42918.72, 1920.02, 79498.44)
('item_4281', 15086, 31684.85, 42770.75, 62199.03)
('item_15993', 6509, 20.03, 78578.94, 81876.89)
('item_1306', 13447, 3171.45, 24239.16, 52613.45)
('item_8223', 16340, 5365.59, 68826.99, 80261.45)
('item_3366', 14705, 27125.33, 87653.1, 88326.39)
('item_10794', 1888, 0.0, 20864.2, 21958.71)
('item_12995', 1123, 54497.93, 57347.61, 68287.0)
('item_11918', 8311, 22923.39, 69436.9, 77504.5)
('item_4723', 11700, 76832.89, 37434.59, 41554.18)
('item_17778', 15115, 86.43, 38456.68, 60338.45)
('item_18562', 817, 65.54, 25652.49, 89533.08)
('item_703', 14833, 15375.34, 53735.74, 56133.79)
('item_8056', 13101, 8638.97, 2900.85, 81971.21)
('item_13523', 5001, 34.79, 73470.0, 92420.57)
('item_16416', 18733, 74.78, 25456.19, 43344.3)
('item_13866', 6045, 42.47, 4801.25, 53456.35)
('item_9846', 3900, 24445.19, 67671.54, 82197.43)
('item_14866', 12417, 59.7, 79531.61, 5825.18)
('item_1347', 15248, 2012.68, 37365.36, 41299.3)
('item_10359', 4624, 72118.78, 9020.08, 40384.0)
('item_9215', 7599, 48218.64, 30865.82, 79473.76)
('item_18996', 7471, 59.14, 95899.56, 52414.39)
('item_6389', 10153, 10537.06, 27759.64, 29769.66)
('item_16061', 4518, 98.48, 32614.14, 34308.77)
('item_15243', 8675, 46.15, 35139.62, 38658.31)
('item_13956', 16794, 2.75, 41803.36, 71397.38)
('item_11071', 16177, 24481.65, 1159.43, 95756.11)
('item_15274', 16849, 82.21, 7281.39, 66757.43)
('item_6178', 19462, 82829.07, 59489.97, 70539.53)
('item_18803', 10957, 56.46, 91524.92, 32910.02)
('item_13106', 13558, 43428.76, 56397.21, 75376.11)
('item_15202', 7912, 4.67, 25258.3, 98299.31)
('item_2538', 8137, 86437.04, 57006.61, 98350.83)
('item_11115', 16338, 13046.43, 2009.03, 7146.75)
('item_10563', 17633, 92025.2, 6673.22, 31867.32)
('item_8280', 13663, 25998.7, 22889.79, 63043.17)
('item_2940', 13347, 31590.09, 80302.75, 85678.35)
('item_16572', 8642, 60.49, 5598.52, 56819.36)
('item_9081', 8354, 88939.22, 19702.94, 64096.87)
('item_11370', 11069, 9901.25, 13211.73, 61622.93)
('item_10908', 1626, 7225.84, 8250.5, 72635.68)
('item_14155', 6925, 45.81, 42425.5, 12071.18)
('item_3007', 15222, 49670.07, 7178.42, 18095.72)
('item_3880', 6614, 93170.11, 42391.69, 59725.89)
('item_7102', 12339, 48440.92, 88745.74, 142646.96)
('item_10764', 9659, 889.85, 28383.18, 61015.19)
('item_1451', 9684, 67319.1, 29568.73, 46982.31)
('item_18361', 5487, 94.57, 87279.85, 37351.21)
('item_4246', 19608, 98115.79, 51669.7, 89913.55)
('item_536', 8978, 93996.81, 31552.92, 51499.02)
('item_19943', 19137, 39.34, 84879.55, 60894.34)
('item_4483', 695, 81977.81, 52940.2, 68915.91)
('item_17646', 2792, 47.22, 44383.58, 37024.51)
('item_3944', 13498, 96463.41, 62723.67, 83710.81)
('item_7964', 12341, 30229.11, 77406.11, 142549.9)
('item_13341', 12636, 12.24, 54949.65, 83376.56)
('item_114', 11302, 72275.96, 45772.81, 71223.84)
('item_3195', 11061, 2222.25, 3330.54, 9104.89)
('item_18908', 3296, 15.86, 45671.15, 2776.78)
('item_9696', 3153, 24747.61, 24353.01, 58219.87)
('item_3019', 10608, 11158.88, 7567.21, 57775.3)
('item_6911', 17854, 192.25, 11525.9, 22750.25)
('item_18152', 4583, 45.02, 86047.63, 72204.79)
('item_10849', 13335, 42598.59, 48637.28, 99482.98)
('item_7537', 4606, 6763.46, 30778.51, 97299.51)
('item_15729', 6375, 22.55, 88672.8, 59936.07)
('item_10556', 4256, 17070.45, 2022.23, 86365.81)
('item_11945', 3847, 25761.26, 4813.41, 64598.78)
('item_8421', 1530, 84396.72, 3073.17, 72091.83)
('item_15762', 11973, 2.99, 77962.35, 21778.07)
('item_6971', 7167, 31217.16, 52664.74, 98866.36)
('item_9640', 7099, 7349.91, 68015.28, 110768.33)
('item_2160', 7192, 13346.14, 55725.0, 88768.09)
('item_15980', 7666, 19.52, 49456.3, 52950.26)
('item_10457', 1722, 34908.04, 14810.11, 18340.55)
('item_13831', 8268, 54.21, 42489.77, 59729.5)
('item_709', 5406, 7982.16, 5629.46, 30255.63)
('item_4088', 17886, 60909.91, 3481.85, 35996.44)
('item_4395', 14052, 2028.73, 19405.31, 52189.58)
('item_17414', 3567, 95.53, 52503.01, 34556.25)
('item_1326', 13050, 75368.09, 68685.02, 98482.8)
('item_6754', 11188, 9221.72, 75452.3, 76525.35)
('item_16127', 1621, 48.0, 68065.0, 85118.87)
('item_17720', 10012, 71.49, 94957.86, 49655.21)
('item_148', 18922, 41007.69, 31924.78, 49040.78)
('item_9149', 8487, 93637.6, 4110.51, 23024.2)
('item_11807', 6459, 52288.62, 4534.36, 48915.76)
('item_8470', 14191, 1003.41, 63819.81, 72938.23)
('item_7881', 1986, 23423.94, 25482.29, 28761.28)
('item_8396', 10905, 71456.07, 66807.18, 128203.83)
('item_13506', 3572, 14.1, 17335.93, 40638.88)
('item_7110', 7942, 33809.32, 17172.93, 46601.61)
('item_4839', 7748, 0.0, 32977.74, 33993.76)
('item_4052', 15893, 92282.41, 4938.5, 66719.1)
('item_15657', 852, 14.86, 48745.86, 30037.97)
('item_6422', 3964, 80520.45, 72306.93, 98516.99)
('item_7823', 1056, 91832.41, 38682.23, 82564.29)
('item_17504', 13359, 15.46, 50143.56, 89620.81)
('item_7800', 6544, 3329.39, 37591.1, 74431.1)
('item_11889', 5841, 6084.87, 61961.72, 68880.53)
('item_16586', 15920, 91.87, 31498.88, 30698.77)
('item_10576', 1770, 41234.52, 6479.96, 29743.54)
('item_10508', 13357, 19091.07, 76755.14, 113669.23)
('item_2213', 1122, 6305.14, 0.0, 4326.8)
('item_17290', 7531, 55.64, 87037.79, 40885.5)
('item_13314', 14909, 10133.15, 82495.42, 90802.63)
('item_7451', 6353, 11243.78, 0.0, 12115.02)
('item_285', 840, 51831.16, 19315.59, 81251.76)
('item_790', 12995, 99756.89, 16953.44, 72751.85)
('item_4706', 6964, 36262.08, 88349.91, 91001.21)
('item_14039', 13111, 32.19, 11419.67, 13307.17)
('item_10852', 15242, 2063.32, 70916.1, 78222.27)
('item_13007', 5418, 98483.62, 25688.18, 56095.86)
('item_8218', 10142, 11287.77, 41680.92, 50524.16)
('item_12670', 19315, 74504.86, 64358.46, 92262.35)
