('item38028', 750, 1554695.82, 97728.84, 1847808.79)
('item25831', 507, 1196200.9, 592638.02, 1618163.41)
('item7241', 145, 1187140.68, 505051.5, 412413.11)
('item31754', 626, 1238546.2, 1242058.28, 1007375.82)
('item47388', 934, 1291666.61, 685639.71, 2008019.94)
('item58870', 1160, 1528754.51, 1890361.47, 1544708.16)
('item12085', 236, 1207302.08, 1817799.96, 942509.54)
('item54304', 1064, 4730.01, 288353.2, 976036.75)
('item13092', 255, 700294.82, 547480.77, 139272.89)
('item55827', 1096, 1393123.24, 146460.06, 284579.42)
('item27859', 549, 480844.63, 1734028.2, 1198895.52)
('item45484', 898, 1580900.33, 308679.51, 578969.23)
('item8266', 162, 7333.38, 1004509.52, 1426306.04)
('item35140', 695, 1084767.7, 1810525.07, 918523.05)
('item15216', 292, 178599.23, 719069.71, 948663.18)
('item3920', 83, 989522.42, 2021249.03, 1141319.96)
('item20431', 398, 46701.46, 1468834.13, 515581.53)
('item7306', 147, 484755.08, 65886.95, 1105007.44)
('item62851', 1236, 1092716.36, 386931.8, 1493725.95)
('item29303', 574, 2054883.38, 1983487.31, 2080936.9)
('item44739', 882, 427875.93, 1612691.4, 1152281.09)
('item12297', 241, 1426709.85, 1199436.46, 408694.48)
('item64466', 1270, 789963.03, 1916678.8, 46630.81)
('item39083', 774, 1135424.9, 183501.07, 435553.12)
('item47606', 938, 1224474.26, 177507.6, 655541.98)
('item39170', 778, 1846794.71, 1663175.85, 1095133.39)
('item18137', 350, 1984931.23, 1504971.29, 905554.63)
('item21321', 414, 546585.06, 180439.76, 620509.55)
('item30023', 589, 1618343.84, 905776.37, 890970.43)
('item62431', 1227, 1275880.23, 1503751.03, 953949.99)
('item61911', 1220, 15452.65, 1557518.24, 1090905.11)
('item43794', 865, 209637.48, 1873855.72, 132908.01)
('item4432', 93, 1038318.3, 1261775.59, 257830.29)
('item6754', 137, 1290686.34, 1144241.53, 146599.99)
('item12555', 245, 2006142.59, 674984.58, 1378195.21)
('item34848', 691, 326205.27, 1796852.92, 1354557.52)
('item9372', 184, 2048883.23, 947817.59, 368705.3)
('item52810', 1037, 229910.1, 47542.38, 1328170.12)
('item50421', 990, 137086.21, 145669.03, 535605.2)
('item62715', 1233, 604810.47, 1023777.38, 1669489.65)
('item59785', 1176, 856086.32, 1412898.02, 951632.56)
('item41329', 819, 1984845.23, 1922634.72, 1717892.55)
('item64921', 1278, 1271794.89, 1583669.8, 1674246.56)
('item49414', 965, 1128869.48, 334453.03, 863120.87)
('item19882', 389, 1658900.41, 312770.05, 258753.74)
('item61430', 1212, 1566380.86, 944962.14, 318705.59)
('item7530', 150, 826499.76, 719928.27, 1953871.92)
('item40517', 804, 72054.4, 1186922.42, 1361653.2)
('item25210', 497, 1461756.98, 717742.9, 578187.42)
('item59529', 1171, 1650486.73, 377651.88, 1521929.72)
('item64008', 1260, 1063687.71, 36996.79, 69392.07)
('item9156', 180, 1569533.32, 1200025.26, 1040368.47)
('item18755', 366, 656238.24, 237774.26, 1570587.75)
('item42786', 845, 1352980.28, 814384.52, 1086399.13)
('item33506', 662, 532687.34, 1443752.04, 1614157.71)
('item42913', 849, 986773.44, 1159248.31, 864542.99)
('item58528', 1150, 1729152.99, 1596369.31, 1814782.02)
('item45755', 903, 2033102.94, 1939478.71, 201996.63)
('item62639', 1231, 2009194.8, 2066329.42, 1786556.87)
('item46550', 917, 1229730.44, 578394.75, 1285068.62)
('item47458', 935, 1233379.54, 1354023.2, 1527853.0)
('item1568', 34, 2025610.94, 717858.51, 1045810.09)
('item10096', 201, 1414474.82, 1718690.47, 959028.62)
('item43065', 852, 1887676.47, 1078503.11, 13912.38)
('item35250', 699, 1587035.38, 1257829.95, 1140656.66)
('item21685', 423, 52729.76, 1479088.43, 1906101.08)
('item8739', 171, 471702.22, 1917260.75, 976849.14)
('item42584', 841, 1963958.0, 1763595.98, 1429698.83)
('item65174', 1282, 514028.54, 1891023.79, 477321.98)
('item29540', 578, 280086.5, 1962156.88, 1345573.72)
('item56196', 1104, 1438054.38, 1578638.68, 1302877.04)
('item59234', 1166, 1220497.78, 1141202.86, 2068093.55)
('item7871', 157, 1836973.16, 454796.52, 131816.32)
('item35813', 712, 1730667.62, 838898.96, 2030820.01)
('item18799', 367, 259993.27, 1877370.55, 396334.31)
('item1834', 37, 781867.83, 540915.69, 797944.77)
('item56550', 1112, 112137.37, 1471162.87, 1328400.0)
('item29397', 575, 1807971.63, 49139.16, 590962.07)
('item31056', 611, 27923.51, 189725.29, 364942.26)
('item10847', 215, 1538092.94, 1375325.82, 2046869.25)
('item52485', 1031, 241778.22, 355602.43, 34060.74)
('item17554', 340, 604296.31, 1160994.18, 320743.67)
('item36882', 731, 396979.26, 944865.43, 2088950.54)
('item45543', 900, 680284.36, 1209081.87, 89840.79)
('item38800', 768, 1026741.7, 326677.13, 1507135.01)
('item33814', 668, 1279303.24, 1978043.23, 810317.05)
('item43672', 863, 781616.71, 1126911.57, 1393940.14)
