('zealous_caliber', 1845, 23662.99, 1062.42, 10984.85)
('official_can', 1816, 11148.7, 1891.46, 2064.04)
('asian_example', 1838, 11323.82, 132.52, 17069.86)
('overseas_dew', 285, 11070.72, 3353.65, 8425.58)
('elated_skew', 1925, 18796.25, 1702.26, 7307.37)
('worthy_capacitors', 2551, 20803.1, 3681.48, 6225.09)
('private_coils', 2826, 6155.88, 3358.65, 15999.46)
('weekly_tars', 935, 408.74, 3954.3, 12134.4)
('shy_increases', 1346, 19253.66, 105.22, 4572.46)
('unable_patrol', 468, 22144.77, 3389.1, 4446.25)
('nosy_tax', 772, 18770.18, 772.29, 10968.6)
('educational_crowd', 86, 7794.96, 2976.34, 9050.65)
('spanish_ribs', 397, 19765.28, 4533.79, 5665.16)
('fierce_recess', 1752, 15563.36, 4696.27, 11595.81)
('dark_minerals', 46, 9058.73, 626.21, 5775.29)
('strong_press', 995, 3921.4, 563.49, 8306.24)
('rubber_software', 686, 29566.35, 1837.67, 9603.18)
('intense_swab', 1075, 23152.89, 3784.81, 14351.77)
('payable_hundred', 2094, 8374.52, 3827.45, 15837.16)
('back_injections', 2383, 15789.04, 4809.23, 19175.97)
('confused_table', 104, 24393.93, 2717.41, 6411.58)
('cruel_photograph', 1903, 17082.59, 4080.15, 9105.68)
('poor_jack', 2361, 1695.41, 4571.7, 6111.67)
('hollow_stitch', 1914, 1857.2, 2656.15, 9157.68)
('past_membrane', 179, 12782.98, 3203.88, 4372.7)
('lesser_manner', 810, 21575.4, 2727.05, 14672.97)
('protestant_spar', 236, 28840.11, 3516.05, 9258.44)
('obnoxious_feet', 2668, 22870.09, 4367.1, 10004.95)
('respectable_defeat', 2583, 18516.97, 3948.97, 18765.49)
('delightful_lighters', 103, 7699.89, 466.26, 4983.03)
('gothic_lifeboats', 577, 15312.62, 4686.54, 10111.39)
('roasted_multiplex', 404, 477.06, 4771.05, 16740.39)
('rainy_disability', 1384, 16318.91, 3972.89, 18643.91)
('increased_mat', 1407, 21282.5, 4376.53, 16038.69)
('flexible_sequence', 1269, 23728.94, 2989.02, 3766.28)
('efficient_horns', 398, 6771.92, 2665.49, 9040.71)
('ill_transmittal', 983, 8866.21, 2629.97, 15878.81)
('central_knob', 2409, 20781.04, 3102.63, 11040.05)
('boring_bulkhead', 2983, 14367.03, 3418.01, 8904.73)
('religious_party', 1484, 556.54, 406.83, 6474.83)
('damp_health', 1279, 2286.87, 2199.94, 6964.26)
('classic_clock', 2904, 13961.49, 4531.1, 4616.64)
('additional_accessory', 2207, 18732.28, 3009.57, 6056.8)
('poor_executive', 2326, 6837.81, 2433.96, 2441.82)
('spicy_lapses', 869, 24484.77, 2201.43, 9458.96)
('quick_hundreds', 1223, 21880.86, 3265.73, 5792.03)
('clever_overcurrents', 2721, 20653.1, 2957.4, 13889.57)
('classical_citizen', 2718, 18191.87, 4823.33, 10378.09)
('environmental_bridges', 676, 20704.48, 889.55, 10509.57)
('separate_lands', 2257, 26149.75, 1834.36, 9662.5)
('private_tracker', 2478, 18845.16, 770.61, 1210.9)
('numerous_stool', 2175, 19651.78, 637.61, 12653.63)
('abstract_steel', 2268, 19351.59, 3352.37, 3471.13)
('cruel_sense', 1599, 15649.37, 2745.21, 3862.15)
('iraqi_candles', 1606, 14251.03, 2352.83, 9583.98)
('selected_reinforcements', 128, 29798.27, 2720.12, 4426.98)
('elaborate_boys', 2483, 21428.2, 4602.14, 12619.16)
('wealthy_dares', 2784, 2401.56, 14.86, 8116.66)
('right_root', 1044, 1810.95, 2031.16, 3816.97)
('friendly_store', 2547, 22863.09, 4420.24, 6754.69)
('heavy_electricians', 1130, 28565.26, 1519.85, 10064.91)
('salty_day', 2072, 8859.43, 3090.73, 4896.68)
('useless_ink', 1499, 18168.73, 1004.52, 17733.7)
('powerful_bytes', 618, 18133.4, 3445.09, 13315.63)
('mobile_flush', 2128, 1284.75, 3598.95, 4056.04)
('fancy_chattel', 890, 24930.85, 3376.63, 8036.33)
('military_rejection', 724, 4313.53, 575.42, 16799.83)
('attractive_refurbishment', 852, 3553.13, 1585.75, 5575.5)
('sheer_ditch', 831, 16231.6, 4460.31, 11298.85)
('victorian_pier', 693, 7566.77, 1272.04, 14411.84)
('alive_chases', 2783, 28364.2, 1641.89, 13335.14)
('wee_medicine', 2568, 5214.94, 3113.8, 11130.4)
('only_cautions', 1245, 7956.55, 3399.23, 12927.37)
('tiny_drawings', 2349, 20666.48, 2828.82, 17740.43)
('favourite_democracy', 1361, 23294.52, 2753.16, 14508.91)
('hon_approval', 2740, 161.31, 3419.9, 13160.44)
('ambitious_convention', 977, 6509.21, 532.62, 8716.35)
('sunny_aprons', 1115, 4783.43, 113.38, 9353.06)
('normal_dears', 2379, 15120.37, 2793.06, 6042.15)
('identical_initials', 1777, 26223.08, 1442.2, 6668.4)
('huge_backs', 1589, 6163.04, 3774.48, 11994.04)
('ugliest_inclinations', 313, 428.54, 3999.81, 12582.36)
('sad_zeros', 1145, 1.33, 4428.37, 9908.27)
('driving_ventilation', 1650, 15306.32, 1198.75, 17252.55)
('endless_utilizations', 2222, 29783.81, 2963.5, 15644.71)
('violent_drawings', 33, 17146.21, 327.92, 16853.23)
('welsh_sons', 2231, 15854.08, 2968.61, 16647.5)
('low_button', 2029, 18758.74, 3931.9, 15773.0)
