('islamic_wafer', 2931, 984.82, 2093.66, 2632.91)
('ratty_price', 1117, 28200.47, 3466.32, 13735.44)
('polish_negligence', 639, 25742.87, 2037.89, 8434.82)
('bizarre_decoder', 864, 6197.78, 4689.68, 15307.2)
('colourful_acquittals', 907, 13968.8, 3621.68, 4791.15)
('bored_race', 1432, 18825.33, 2803.35, 8120.04)
('square_cellars', 230, 23631.6, 1888.8, 17050.44)
('light_arrows', 2648, 10197.36, 4357.82, 17907.99)
('arrogant_services', 1908, 20888.53, 4233.9, 18191.65)
('vague_ramps', 2471, 10286.54, 4786.65, 12989.52)
('hushed_antennas', 2622, 10029.0, 3354.92, 12785.25)
('favourable_displays', 534, 5126.76, 774.77, 13369.01)
('ultimate_hour', 1294, 852.64, 4768.11, 14658.63)
('persistent_night', 1332, 15408.57, 733.64, 14292.77)
('powerful_workings', 639, 18125.91, 1653.03, 17558.47)
('likely_calculators', 2783, 21047.07, 1348.97, 16851.78)
('handicapped_district', 2761, 21690.82, 1664.81, 18251.41)
('advanced_friction', 2262, 4824.1, 3152.76, 15611.07)
('scientific_rowers', 452, 9956.72, 2245.32, 10494.46)
('binding_fakes', 2956, 7467.56, 3118.44, 11291.63)
('low_start', 1541, 23510.01, 3189.9, 13120.08)
('military_awards', 1314, 7344.28, 4505.05, 9459.6)
('chosen_rescuer', 1314, 13514.28, 3887.9, 18306.31)
('irrelevant_courtesies', 393, 8822.22, 124.23, 10324.21)
('bottom_leak', 627, 24255.96, 3237.14, 14473.66)
('minimum_gravel', 230, 2496.66, 1965.99, 5955.38)
('bright_sessions', 1945, 4424.99, 4745.83, 5352.28)
('conventional_orders', 2030, 16078.4, 2308.96, 6405.17)
('successful_comparison', 1117, 15459.68, 4886.62, 15980.22)
('cautious_bunch', 380, 2406.85, 2629.62, 4438.0)
('individual_ball', 2858, 501.6, 114.17, 7686.77)
('dependent_cushions', 837, 26055.5, 3355.04, 6254.38)
('vivacious_starboard', 2011, 28885.98, 497.2, 10128.69)
('liable_pain', 2135, 14786.51, 4419.42, 7531.21)
('horrible_background', 2099, 5585.88, 236.88, 19343.38)
('wide_eyed_licenses', 2627, 839.27, 1151.07, 15448.63)
('shaggy_lung', 1294, 29776.6, 1888.24, 16277.59)
('harsh_prisoners', 2956, 11092.88, 4779.22, 17762.91)
('operational_rollers', 996, 7949.77, 374.94, 632.64)
('many_glazes', 639, 14681.96, 1315.43, 13198.84)
('melodic_misleads', 2102, 12507.74, 677.46, 2186.13)
('cautious_gage', 1372, 16861.0, 2358.63, 13763.34)
('defensive_struts', 693, 16713.23, 2868.95, 19002.42)
('ugly_guard', 2783, 8418.74, 4842.81, 8574.6)
('natural_string', 2471, 21692.03, 4080.73, 11154.73)
('comfortable_care', 2853, 28938.09, 2190.3, 14580.0)
('abundant_swivel', 2931, 17371.67, 643.67, 11517.23)
('forthcoming_typewriters', 2752, 3150.34, 4767.76, 18223.28)
('agreeable_cotton', 2011, 17182.28, 1354.95, 16118.46)
('wet_crafts', 1212, 1148.69, 1424.98, 15611.23)
('sure_schooling', 1489, 11551.05, 4497.5, 11722.18)
('sparkling_fees', 380, 27694.03, 2609.77, 17434.83)
('protective_employee', 534, 12373.73, 4676.33, 12964.81)
('physical_prop', 2263, 17023.32, 2723.89, 17460.57)
('steep_overload', 667, 18498.27, 2082.1, 12293.84)
('acceptable_retrieval', 667, 5752.34, 2244.59, 7280.83)
('silly_winch', 1170, 21333.16, 3681.14, 18514.27)
('suitable_groans', 1302, 10557.85, 1412.5, 1967.09)
('confident_visits', 1294, 8287.73, 3443.5, 5953.15)
('handicapped_originals', 592, 9772.6, 3845.67, 15703.18)
('delightful_self', 543, 2010.55, 3096.9, 8292.09)
('specified_cashier', 1908, 12324.96, 2088.27, 14534.89)
('personal_exposures', 837, 1563.28, 467.85, 16294.16)
('lucky_swivel', 1314, 14575.7, 1043.14, 5087.81)
('developed_bailing', 939, 381.93, 1942.43, 6712.99)
('helpful_twig', 406, 15866.06, 4486.55, 13464.21)
('artificial_shafts', 2761, 25597.5, 2746.68, 16959.29)
('ordinary_dabs', 305, 17682.49, 2139.55, 16654.14)
('painful_uniforms', 406, 15319.28, 4357.19, 14127.17)
('atomic_spade', 2648, 11638.28, 389.6, 19031.15)
('planned_wonder', 639, 23129.76, 2706.05, 12573.65)
('supporting_commander', 1212, 8494.35, 467.88, 12772.43)
('remote_jumps', 788, 328.16, 2744.61, 13574.74)
('innocent_engines', 2735, 25515.55, 2871.67, 17600.27)
('valid_slot', 1908, 6757.45, 4023.52, 14746.84)
('outer_principles', 2099, 24256.41, 2161.2, 13352.92)
('working_mine', 288, 21971.59, 1242.84, 4054.55)
('gentle_watches', 2752, 25218.48, 3689.76, 17537.66)
('indirect_pass', 2262, 15672.6, 991.99, 2971.45)
('mysterious_rails', 1945, 14604.05, 2995.6, 6171.86)
('awkward_ways', 2102, 4827.54, 991.67, 3361.8)
('combative_engine', 305, 7167.09, 354.34, 3540.98)
('many_tabulations', 1314, 17365.36, 2116.27, 16901.17)
('eager_personality', 14, 7221.08, 3233.62, 4587.84)
('southern_wound', 1117, 11509.31, 3357.19, 18842.49)
('exceptional_usages', 693, 439.64, 1822.34, 14064.02)
('many_telecommunications', 661, 28272.54, 1065.13, 18243.86)
('corporate_slash', 534, 8164.17, 1033.66, 18853.97)
('faithful_solution', 1170, 18161.44, 3679.72, 14041.69)
('future_refunds', 2011, 844.02, 2812.78, 6909.84)
('fun_stresses', 477, 16844.09, 3464.44, 19545.94)
('preferred_height', 1521, 2031.84, 3100.82, 16216.83)
('familiar_hundred', 2931, 20182.69, 1614.34, 13421.28)
('misty_yard', 1314, 15160.62, 1977.95, 14023.34)
('new_admission', 996, 14910.73, 3911.47, 11985.06)
('gigantic_dependencies', 1507, 12700.66, 4644.59, 18556.04)
('many_kit', 2560, 24360.6, 3707.13, 9533.63)
('spanish_cushions', 1638, 29026.99, 1028.83, 11396.55)
('primary_meals', 393, 24526.17, 1452.09, 5996.44)
('hungry_aims', 1212, 20302.42, 1288.49, 18821.04)
('old_fashioned_coordination', 327, 2548.1, 1240.74, 6776.87)
('harsh_surrenders', 2752, 7940.72, 2713.18, 18895.43)
('parliamentary_wafer', 305, 23658.2, 4878.32, 6970.06)
('dangerous_builders', 2783, 2341.5, 2222.31, 5681.22)
('racial_arc', 807, 5546.24, 3783.6, 6219.78)
('obvious_pack', 2931, 17944.44, 877.77, 4145.68)
('mechanical_range', 230, 11002.48, 2678.57, 17953.52)
('gradual_stare', 1521, 29636.73, 2590.7, 5358.61)
('various_displays', 380, 4892.68, 1480.11, 12490.9)
('mature_presumptions', 2761, 22651.23, 4612.53, 6525.28)
('big_helmsman', 2072, 7335.82, 4499.83, 18979.99)
('strong_telecommunications', 1314, 2941.34, 1013.29, 15944.0)
('distinct_heaters', 393, 11476.33, 2383.73, 18044.97)
('wild_clamps', 1177, 20706.53, 177.37, 14355.32)
('purple_harm', 2099, 660.45, 3687.35, 10149.24)
('light_rams', 2997, 7890.45, 4691.67, 18837.05)
('clean_raises', 501, 11997.3, 4197.08, 16845.61)
('black_salutes', 288, 22267.3, 3535.82, 11398.39)
('exceptional_refrigerators', 1945, 10066.25, 2719.5, 7776.09)
('mere_farms', 20, 22849.47, 1206.18, 11937.95)
('significant_prefix', 2030, 22455.24, 1847.51, 17639.64)
('ashamed_codes', 2043, 29069.26, 3446.73, 11752.61)
('marxist_drillers', 1209, 11682.62, 77.39, 11623.7)
('joint_bands', 2560, 3094.74, 4818.61, 17589.82)
('commercial_drain', 807, 23364.45, 2599.65, 7105.62)
('testy_duplicates', 305, 17955.32, 4078.42, 9171.3)
('combined_hubs', 1541, 4190.31, 3961.34, 6448.78)
('plain_counselors', 1507, 3069.07, 2150.08, 4664.77)
('testy_harbor', 667, 14864.85, 3948.76, 7241.91)
('constant_aid', 1541, 20653.99, 1218.95, 10613.68)
('southern_machines', 2102, 10432.24, 3670.9, 16556.7)
('juicy_links', 693, 4666.73, 1604.22, 13491.27)
('scornful_enlistment', 592, 20374.99, 11.11, 18352.81)
('nasty_submarining', 939, 10792.55, 76.3, 16452.7)
('secret_entrances', 2569, 17922.83, 2317.22, 17174.85)
('universal_lubricants', 1209, 19231.2, 3698.61, 12784.87)
('qualified_electrode', 939, 23195.71, 4212.9, 17662.23)
('arbitrary_appearances', 2135, 25800.78, 3260.53, 5546.92)
('fierce_propeller', 1498, 22595.24, 60.0, 1826.61)
('successful_alkalinity', 543, 18534.55, 921.2, 18674.34)
('modest_half', 250, 18541.39, 4125.75, 12912.84)
('biological_bus', 2099, 29223.77, 1583.28, 3336.37)
('consistent_speeder', 1314, 348.07, 1536.52, 7165.05)
('cold_arm', 939, 28150.43, 3776.22, 18743.65)
('tasty_rooms', 2102, 16261.42, 4415.65, 11617.55)
('broken_reduction', 625, 25969.24, 4220.5, 10196.85)
('clear_calendars', 2761, 20211.3, 2314.64, 10550.05)
('wrong_inceptions', 2043, 26038.82, 4408.35, 13803.1)
('uninterested_runs', 452, 3784.94, 714.67, 17929.29)
('printed_designations', 2043, 22283.11, 127.66, 8749.28)
('adverse_route', 1908, 20619.36, 3593.63, 15490.71)
('adorable_leak', 534, 28073.54, 3541.38, 17906.59)
('energetic_incentive', 2648, 11155.64, 3152.82, 3406.82)
('faint_daybreak', 788, 7493.94, 3860.31, 19316.59)
('handsome_chases', 327, 17948.41, 3863.95, 14301.95)
('exotic_classroom', 1907, 20496.37, 798.57, 4856.88)
('serious_track', 2263, 7896.11, 4866.67, 8451.57)
('reduced_seamanship', 2043, 5139.64, 1690.87, 19531.85)
('cheap_dependencies', 1075, 1843.29, 3038.03, 17302.24)
('large_drafts', 2956, 14546.31, 1488.13, 14636.3)
('proud_confidence', 1908, 28147.34, 3041.13, 7874.47)
('awake_police', 94, 5647.55, 2727.1, 8760.92)
('blushing_prefixes', 14, 2092.6, 950.72, 1295.77)
('evil_straighteners', 1212, 14453.65, 2673.05, 12655.52)
('scared_trigger', 900, 24071.88, 3283.18, 11979.64)
('male_stub', 1117, 6233.1, 3313.77, 14635.81)
('satisfied_stuffing', 693, 17971.36, 3896.25, 18981.18)
('obliged_evaluations', 1075, 27365.18, 2572.37, 9570.97)
('chemical_bins', 366, 13716.72, 4514.0, 7880.48)
('religious_blazes', 2761, 3571.49, 2524.84, 16778.11)
('mighty_bay', 2967, 19148.72, 4521.43, 12571.93)
('successive_supply', 713, 14969.7, 683.58, 15125.04)
('loose_pan', 501, 23856.43, 3131.78, 15481.94)
('shiny_hydraulics', 1428, 11325.29, 2578.42, 6561.85)
('famous_setups', 900, 22530.06, 4471.37, 18970.07)
('crazy_accelerations', 1489, 1265.51, 1855.44, 3197.93)
('scientific_revolutions', 1489, 3170.92, 2212.33, 4471.64)
('inherent_fruit', 713, 7262.24, 2547.08, 17282.36)
('urgent_impulse', 380, 18789.41, 2604.28, 12481.26)
('splendid_idea', 625, 26616.82, 369.4, 10919.05)
('disabled_tubs', 2030, 3235.75, 4575.76, 11309.08)
('particular_reenlistments', 1294, 29251.9, 508.73, 4722.32)
('elaborate_opposites', 2043, 19890.88, 4476.85, 5314.57)
('so_called_principals', 1212, 20031.5, 1162.9, 5110.13)
('ill_market', 2997, 20297.29, 3051.66, 5914.17)
('interim_waxes', 939, 15458.2, 3944.01, 16679.89)
('fierce_receptacle', 2752, 5607.46, 652.29, 11055.62)
('superior_payment', 864, 11052.24, 1599.94, 16356.44)
('frantic_compensations', 2858, 10512.09, 4339.04, 14983.75)
('internal_swaps', 2030, 2629.59, 4554.53, 8731.86)
('mid_telephone', 2648, 13168.43, 2986.85, 3083.58)
('natural_wiggle', 1302, 1576.89, 1741.05, 14013.21)
('amazing_world', 1075, 12440.67, 4464.97, 19141.39)
('practical_securities', 592, 2046.19, 2760.44, 4021.29)
('conscious_grip', 2011, 18495.37, 696.84, 2606.63)
('distant_qualifications', 2102, 15462.34, 1994.01, 11734.92)
('continuous_nylons', 907, 20450.92, 4362.63, 9351.75)
('inherent_transmittal', 452, 16523.18, 4644.4, 17576.17)
('aggressive_bed', 2569, 22310.85, 3926.3, 6818.19)
('bizarre_output', 501, 12522.89, 903.78, 4586.57)
('fierce_violations', 2858, 24304.11, 3287.84, 15626.92)
