('JNT', 76889, 409.0, 696.0, 1102.48)
('CXi', 49751, 425.0, 965.0, 1541.14)
('JPA', 76996, 1031.0, 1021.0, 1450.35)
('BMx', 45104, 240.0, 820.0, 1370.29)
('8kh', 34693, 495.0, 842.0, 1182.35)
('3Ov', 13476, 658.0, 893.0, 1192.15)
('1og', 7161, 342.0, 598.0, 779.18)
('Cnj', 50760, 983.0, 460.0, 741.94)
('9P', 592, 331.0, 413.0, 592.67)
('6Tx', 25700, 915.0, 485.0, 811.29)
('8lA', 34723, 870.0, 1049.0, 1724.26)
('GMJ', 64909, 190.0, 546.0, 929.29)
('N_q', 6195, 895.0, 978.0, 1335.74)
('6Xl', 25940, 179.0, 19.0, 30.13)
('1VJ', 5941, 40.0, 402.0, 695.17)
('HpN', 70709, 1059.0, 18.0, 29.73)
('9pw', 38992, 394.0, 206.0, 296.4)
('Ey4', 59350, 81.0, 456.0, 621.3)
('6Bo', 24557, 409.0, 982.0, 1330.4)
('AWR', 41733, 884.0, 513.0, 778.74)
('Nbw', 4626, 778.0, 784.0, 1357.65)
('9dV', 38209, 841.0, 528.0, 829.74)
('3J6', 13110, 644.0, 357.0, 550.4)
('NwC', 5903, 997.0, 570.0, 820.13)
('7hX', 30525, 1003.0, 506.0, 829.92)
('2_N', 11867, 568.0, 328.0, 485.52)
('NRo', 3988, 778.0, 554.0, 880.09)
('Cnk', 50761, 241.0, 425.0, 556.44)
('50A', 19855, 72.0, 113.0, 169.43)
('C0B', 47639, 745.0, 531.0, 791.54)
('6OI', 25344, 92.0, 261.0, 441.37)
('Kpk', 82639, 355.0, 50.0, 84.86)
('B4e', 43951, 937.0, 428.0, 675.54)
('89n', 32368, 609.0, 188.0, 292.35)
('EYd', 57747, 634.0, 455.0, 622.86)
('Qq', 1690, 670.0, 59.0, 75.9)
('NPN', 3835, 211.0, 863.0, 1124.75)
('Luf', 86918, 1054.0, 817.0, 1394.99)
('6A5', 24449, 396.0, 56.0, 82.45)
('JFc', 76394, 462.0, 43.0, 73.36)
('BEr', 44594, 319.0, 537.0, 735.99)
('7t7', 31255, 989.0, 285.0, 361.78)
('BfV', 46273, 989.0, 15.0, 25.1)
('n0', 3087, 808.0, 505.0, 753.45)
('73R', 27999, 418.0, 585.0, 915.59)
('DCE', 52367, 303.0, 392.0, 650.86)
('K0T', 79409, 265.0, 561.0, 787.88)
('MsR', 1697, 453.0, 882.0, 1506.19)
('3_k', 15859, 1012.0, 43.0, 61.42)
('KdI', 81855, 313.0, 490.0, 666.58)
('v9', 3600, 820.0, 603.0, 1029.84)
('EJm', 56811, 256.0, 325.0, 563.49)
('B0m', 43707, 644.0, 495.0, 668.94)
('Kq8', 82664, 477.0, 576.0, 850.49)
('F_A', 63451, 1055.0, 746.0, 1169.35)
('6zd', 27696, 577.0, 879.0, 1437.09)
('1_W', 7907, 378.0, 253.0, 426.17)
('1sK', 7391, 242.0, 934.0, 1276.13)
('2am', 10254, 137.0, 985.0, 1317.02)
('DMZ', 53018, 713.0, 6.0, 9.63)
('LPI', 84942, 939.0, 864.0, 1106.41)
('9hW', 38462, 1002.0, 828.0, 1361.75)
('Ef7', 58156, 783.0, 785.0, 1022.32)
('MTf', 136, 454.0, 255.0, 389.14)
('2s0', 11340, 306.0, 215.0, 362.52)
('9GZ', 36764, 802.0, 772.0, 1211.92)
('9zi', 39608, 57.0, 529.0, 879.35)
('5ul', 23420, 1013.0, 98.0, 142.34)
('Ded', 54156, 255.0, 651.0, 853.62)
('5td', 23349, 754.0, 664.0, 877.79)
('5L9', 21177, 574.0, 337.0, 448.36)
('GNh', 64996, 763.0, 1004.0, 1270.85)
('Mos', 1472, 700.0, 504.0, 826.96)
('69h', 24424, 328.0, 521.0, 742.41)
('7SF', 29562, 563.0, 775.0, 1136.0)
('G0R', 63531, 954.0, 48.0, 62.41)
('C2d', 47793, 276.0, 622.0, 936.8)
('Jd_', 77930, 585.0, 78.0, 109.61)
('CgA', 50284, 247.0, 530.0, 823.21)
('3nr', 15047, 393.0, 679.0, 970.03)
('AuI', 43236, 687.0, 960.0, 1258.0)
('8QE', 33404, 182.0, 317.0, 485.78)
('4vY', 19501, 1046.0, 426.0, 533.87)
('Fpo', 62798, 369.0, 416.0, 592.24)
('FCJ', 60310, 260.0, 352.0, 441.44)
('5w8', 23507, 534.0, 7.0, 11.68)
('KlL', 82362, 139.0, 572.0, 865.11)
('8cq', 34198, 100.0, 710.0, 1188.21)
('2uv', 11523, 604.0, 388.0, 644.98)
('8ow', 34960, 622.0, 835.0, 1062.68)
('1e_', 6551, 131.0, 620.0, 1045.76)
('E4s', 55872, 319.0, 722.0, 1029.04)
('20I', 7956, 763.0, 1003.0, 1487.61)
('2ez', 10519, 308.0, 1047.0, 1451.95)
('BvV', 47281, 576.0, 30.0, 43.19)
('1sH', 7388, 140.0, 845.0, 1261.54)
('Aip', 42513, 289.0, 167.0, 288.35)
('MQz', 89017, 539.0, 401.0, 588.9)
('MAG', 87964, 460.0, 481.0, 785.67)
('Ma4', 540, 1015.0, 934.0, 1568.36)
('KdL', 81858, 786.0, 412.0, 543.61)
('58q', 20401, 263.0, 903.0, 1530.06)
('Lw7', 87010, 837.0, 524.0, 783.24)
('Jjc', 78284, 770.0, 664.0, 983.21)
('C7t', 48124, 713.0, 305.0, 507.62)
('FTy', 61422, 551.0, 578.0, 771.32)
('Cpf', 50882, 543.0, 129.0, 167.19)
('HpK', 70706, 82.0, 168.0, 278.88)
('JBN', 76127, 1014.0, 960.0, 1439.9)
('8Pg', 33369, 825.0, 886.0, 1147.1)
('5Pz', 21481, 724.0, 210.0, 270.77)
('NDE', 3070, 964.0, 802.0, 1094.27)
('1s_', 7433, 23.0, 1028.0, 1716.36)
('Iv3', 75036, 95.0, 312.0, 428.97)
('Dl_', 54620, 263.0, 619.0, 1011.41)
('MMK', 88724, 643.0, 227.0, 332.87)
('5VG', 21814, 678.0, 751.0, 1269.82)
('Is5', 74849, 596.0, 311.0, 417.37)
('6Dw', 24691, 460.0, 810.0, 1301.05)
('GW', 1040, 2.0, 756.0, 1297.0)
('9LI', 37062, 90.0, 223.0, 310.36)
('ILA', 72775, 233.0, 124.0, 211.14)
('2eI', 10476, 844.0, 600.0, 879.8)
('OGB', 7225, 118.0, 523.0, 671.0)
('DMt', 53038, 849.0, 874.0, 1479.62)
('M1D', 87394, 692.0, 1048.0, 1619.61)
('5OP', 21382, 810.0, 867.0, 1438.6)
('Dsu', 55055, 440.0, 1024.0, 1327.32)
('9oy', 38931, 802.0, 527.0, 813.42)
('FzE', 63392, 253.0, 936.0, 1455.43)
('Ndx', 4753, 903.0, 13.0, 18.27)
('LIo', 84533, 384.0, 487.0, 819.47)
('38w', 12469, 837.0, 927.0, 1511.5)
('AoK', 42860, 557.0, 225.0, 344.3)
('MIA', 88462, 667.0, 395.0, 626.67)
('6mt', 26893, 722.0, 486.0, 766.27)
('7SM', 29569, 202.0, 509.0, 725.36)
('4SR', 17667, 212.0, 926.0, 1602.49)
('KqU', 82686, 952.0, 425.0, 645.85)
('6r6', 27159, 50.0, 923.0, 1251.24)
('Iad', 73749, 739.0, 589.0, 767.34)
('Ksg', 82824, 519.0, 87.0, 128.66)
('I00', 71442, 961.0, 1066.0, 1583.04)
('q6', 3282, 636.0, 49.0, 64.76)
('2RL', 9660, 684.0, 931.0, 1479.09)
('H_j', 71424, 1061.0, 517.0, 805.55)
('Hbf', 69845, 243.0, 956.0, 1235.49)
('IFh', 72430, 776.0, 166.0, 276.5)
('6_K', 27740, 196.0, 324.0, 465.01)
('LW6', 85371, 91.0, 89.0, 120.54)
('A4o', 39992, 542.0, 229.0, 365.56)
('4lk', 18883, 632.0, 561.0, 822.88)
('79D', 28363, 942.0, 247.0, 423.03)
('BXU', 45768, 1027.0, 786.0, 1376.26)
('9uq', 39301, 833.0, 818.0, 1142.93)
('JIK', 76565, 157.0, 791.0, 1323.1)
('7o7', 30940, 984.0, 115.0, 151.62)
('KF3', 80328, 216.0, 858.0, 1216.54)
('8BK', 32465, 471.0, 800.0, 1340.13)
('26v', 8373, 455.0, 127.0, 179.19)
('NWH', 4270, 871.0, 871.0, 1265.92)
('Ftq', 63052, 774.0, 945.0, 1543.02)
('Abw', 42079, 1060.0, 381.0, 631.52)
('5I8', 20987, 390.0, 226.0, 339.11)
('MDx', 88196, 715.0, 729.0, 1169.28)
('Lgr', 86048, 502.0, 431.0, 596.86)
('I3F', 71646, 505.0, 304.0, 443.4)
('GV5', 65462, 842.0, 579.0, 1011.99)
('3NC', 13368, 457.0, 626.0, 893.08)
('1Mh', 5398, 1035.0, 718.0, 1161.81)
('9aA', 37999, 474.0, 728.0, 934.09)
('J0t', 75466, 223.0, 996.0, 1366.4)
('8Yb', 33931, 280.0, 127.0, 173.64)
('M2R', 87471, 754.0, 924.0, 1500.78)
('KFQ', 80351, 364.0, 372.0, 469.37)
('Ch7', 50344, 501.0, 817.0, 1348.27)
('MXK', 367, 868.0, 571.0, 943.97)
('KjD', 82228, 633.0, 938.0, 1336.38)
('9lL', 38703, 536.0, 687.0, 957.6)
('HUS', 69391, 1041.0, 1013.0, 1354.72)
('Iaw', 73768, 750.0, 798.0, 1199.37)
('4By', 16629, 998.0, 555.0, 837.22)
('MaB', 547, 1047.0, 786.0, 1228.41)
('4_G', 19798, 247.0, 17.0, 22.1)
('BPX', 45267, 645.0, 526.0, 777.45)
('Hbc', 69842, 229.0, 652.0, 998.86)
('JFi', 76400, 256.0, 834.0, 1116.55)
('F7G', 59992, 849.0, 137.0, 236.68)
('9tt', 39241, 83.0, 805.0, 1089.35)
('Eos', 58770, 107.0, 201.0, 288.36)
('BNk', 45154, 835.0, 494.0, 777.4)
('9xp', 39489, 267.0, 364.0, 566.82)
('ps', 3267, 748.0, 848.0, 1393.17)
('JgJ', 78076, 656.0, 686.0, 1000.13)
('BoU', 46839, 532.0, 812.0, 1016.02)
('23I', 8145, 69.0, 160.0, 268.07)
('APJ', 41284, 636.0, 866.0, 1265.24)
('8fx', 34394, 560.0, 6.0, 8.12)
('6Zh', 26062, 949.0, 163.0, 280.57)
('BRY', 45394, 914.0, 622.0, 974.15)
('4D0', 16695, 336.0, 1013.0, 1346.62)
('3Tq', 13786, 198.0, 723.0, 1224.86)
('H_i', 71423, 937.0, 926.0, 1576.91)
('4w2', 19532, 157.0, 273.0, 356.18)
('CFD', 48586, 494.0, 689.0, 997.03)
('9Ak', 36397, 651.0, 864.0, 1226.34)
('LyW', 87161, 210.0, 638.0, 826.72)
('Inw', 74587, 847.0, 905.0, 1197.64)
('COr', 49193, 15.0, 188.0, 237.85)
('CGQ', 48662, 901.0, 906.0, 1387.21)
('Mjw', 1161, 634.0, 77.0, 118.01)
('OEB', 7099, 957.0, 278.0, 387.06)
('7eK', 30323, 614.0, 364.0, 558.56)
('E2M', 55714, 820.0, 1039.0, 1620.72)
('N65', 2620, 508.0, 727.0, 1219.37)
('Jm0', 78435, 94.0, 613.0, 805.1)
('MTC', 107, 949.0, 775.0, 1014.43)
('7Fg', 28770, 1004.0, 886.0, 1163.85)
('6Bk', 24553, 112.0, 81.0, 136.13)
('mO', 3048, 410.0, 660.0, 1031.32)
('N5v', 2609, 509.0, 494.0, 794.91)
('AtS', 43183, 108.0, 794.0, 1002.64)
('LPQ', 84950, 245.0, 833.0, 1130.72)
('3WY', 13957, 673.0, 826.0, 1279.01)
('2JQ', 9161, 157.0, 867.0, 1208.71)
('4Pn', 17500, 969.0, 898.0, 1516.08)
('3Ke', 13207, 15.0, 641.0, 836.71)
('E6A', 55954, 337.0, 552.0, 951.96)
('Nxq', 6006, 1013.0, 87.0, 143.89)
('EzS', 59437, 451.0, 729.0, 1232.02)
('rc', 3377, 665.0, 580.0, 737.23)
('3ZY', 14146, 115.0, 311.0, 392.29)
('MXd', 386, 507.0, 1050.0, 1809.38)
('80o', 31802, 1018.0, 744.0, 1136.6)
('B6R', 44064, 894.0, 1009.0, 1377.1)
('IkU', 74370, 580.0, 596.0, 764.84)
('JzW', 79286, 674.0, 500.0, 770.04)
('3bd', 14277, 903.0, 231.0, 350.87)
('KrH', 82736, 254.0, 430.0, 633.25)
('5dx', 22361, 1029.0, 500.0, 851.36)
('ya', 3816, 946.0, 822.0, 1418.66)
('KAQ', 80036, 399.0, 410.0, 660.48)
('Lfq', 85984, 480.0, 774.0, 1189.39)
('6bO', 26169, 795.0, 692.0, 1119.19)
('ASh', 41497, 707.0, 267.0, 415.57)
('CGS', 48664, 215.0, 439.0, 704.34)
('DGb', 52642, 593.0, 110.0, 169.24)
('OAE', 6850, 559.0, 346.0, 571.83)
('gM', 2668, 1063.0, 154.0, 206.17)
('N9E', 2818, 383.0, 131.0, 178.16)
('LyN', 87152, 253.0, 935.0, 1368.7)
('ALH', 41030, 844.0, 36.0, 56.47)
('A0K', 39710, 602.0, 833.0, 1195.24)
('MZy', 533, 416.0, 829.0, 1217.7)
('1Sm', 5781, 1044.0, 895.0, 1545.81)
('49b', 16480, 1014.0, 977.0, 1608.37)
('GnE', 66605, 733.0, 706.0, 889.53)
('ay', 2328, 1059.0, 565.0, 827.93)
('BTf', 45527, 766.0, 2.0, 2.8)
('M7e', 87799, 56.0, 471.0, 593.05)
('BYE', 45815, 715.0, 961.0, 1201.95)
('1Fn', 4963, 97.0, 892.0, 1311.65)
('KQY', 81052, 574.0, 124.0, 182.29)
('8BD', 32458, 696.0, 634.0, 953.16)
('1nS', 7084, 591.0, 953.0, 1559.02)
('97G', 36178, 99.0, 967.0, 1672.34)
('Axg', 43449, 819.0, 40.0, 60.45)
('5_d', 23790, 862.0, 185.0, 318.06)
('9KJ', 37000, 752.0, 1070.0, 1755.94)
('8Kx', 33071, 520.0, 83.0, 119.43)
('DLO', 52944, 641.0, 742.0, 1024.74)
('Dnz', 54745, 311.0, 883.0, 1339.37)
('Ie8', 73970, 704.0, 91.0, 135.74)
('KIT', 80543, 710.0, 137.0, 212.81)
('GjF', 66354, 448.0, 535.0, 877.88)
('20W', 7970, 861.0, 604.0, 972.24)
('ha', 2745, 44.0, 1031.0, 1625.1)
('3WA', 13933, 938.0, 496.0, 752.13)
('NP', 1474, 235.0, 998.0, 1308.5)
('Hoh', 70666, 944.0, 763.0, 986.75)
('I34', 71635, 256.0, 33.0, 56.53)
('5bN', 22199, 123.0, 142.0, 188.33)
('4WU', 17922, 897.0, 787.0, 1285.73)
('8N5', 33206, 414.0, 13.0, 21.66)
('GjV', 66370, 657.0, 684.0, 972.83)
('Npg', 5492, 672.0, 390.0, 613.01)
('9iH', 38510, 927.0, 192.0, 254.21)
('AFE', 40649, 400.0, 953.0, 1569.22)
('N1H', 2317, 966.0, 975.0, 1355.12)
('I9N', 72032, 1028.0, 664.0, 1040.56)
('5do', 22352, 750.0, 239.0, 390.61)
('1ui', 7541, 622.0, 208.0, 310.85)
('3IS', 13069, 267.0, 449.0, 589.74)
('L61', 83728, 150.0, 420.0, 583.8)
('7ER', 28692, 329.0, 954.0, 1580.55)
('8GO', 32784, 319.0, 826.0, 1411.27)
('3Hl', 13025, 241.0, 125.0, 201.39)
('QZ', 1673, 535.0, 907.0, 1497.39)
('Apm', 42951, 721.0, 184.0, 311.64)
('DCD', 52366, 819.0, 526.0, 687.2)
('IKx', 72761, 385.0, 112.0, 156.55)
('2w6', 11598, 526.0, 286.0, 385.2)
('Dmb', 54658, 620.0, 365.0, 577.73)
('63C', 24015, 37.0, 349.0, 559.64)
('AgA', 42346, 158.0, 1057.0, 1769.88)
('Ida', 73935, 125.0, 362.0, 553.21)
('bF', 2346, 808.0, 89.0, 155.65)
('J_r', 79370, 729.0, 725.0, 927.51)
('Fr6', 62880, 745.0, 333.0, 555.17)
('DVz', 53611, 157.0, 14.0, 20.27)
('LZa', 85590, 223.0, 1009.0, 1636.78)
('Kcu', 81830, 901.0, 600.0, 753.56)
('EmH', 58607, 945.0, 590.0, 753.04)
('3rf', 15287, 944.0, 214.0, 321.74)
('LBR', 84069, 895.0, 828.0, 1357.06)
('7lK', 30764, 356.0, 323.0, 432.85)
('8_X', 35691, 51.0, 1035.0, 1416.88)
('Fyf', 63356, 427.0, 26.0, 33.64)
('MY5', 415, 183.0, 368.0, 499.44)
('Esd', 59007, 287.0, 782.0, 1115.9)
('1fe', 6592, 387.0, 963.0, 1441.83)
('5LK', 21188, 763.0, 863.0, 1103.97)
('N2p', 2414, 405.0, 476.0, 670.18)
('F9z', 60163, 821.0, 875.0, 1256.92)
('9dn', 38227, 123.0, 436.0, 630.91)
('DkP', 54520, 888.0, 583.0, 920.13)
('7Ag', 28455, 125.0, 4.0, 5.42)
('L64', 83731, 607.0, 176.0, 300.93)
('HxJ', 71209, 78.0, 406.0, 693.71)
('9z_', 39626, 840.0, 119.0, 167.81)
('1qE', 7259, 614.0, 935.0, 1465.39)
('ITJ', 73288, 619.0, 692.0, 1147.27)
('9wv', 39432, 350.0, 140.0, 180.77)
('7hk', 30538, 462.0, 214.0, 342.85)
('21D', 8014, 543.0, 222.0, 335.99)
('IF0', 72387, 467.0, 311.0, 413.4)
('AiT', 42491, 578.0, 725.0, 931.77)
('EjQ', 58427, 258.0, 409.0, 583.84)
('GvW', 67127, 488.0, 1064.0, 1719.09)
('ALL', 41034, 220.0, 568.0, 912.69)
('1nj', 7101, 749.0, 948.0, 1533.54)
('AMP', 41101, 423.0, 521.0, 905.07)
('Aox', 42899, 281.0, 134.0, 207.27)
('J7c', 75890, 368.0, 528.0, 821.36)
('NdN', 4717, 803.0, 754.0, 1229.98)
('AwR', 43371, 999.0, 239.0, 338.5)
('EzF', 59424, 687.0, 8.0, 11.06)
('47e', 16357, 452.0, 933.0, 1404.31)
('NWr', 4306, 406.0, 363.0, 576.15)
('Feb', 62092, 261.0, 200.0, 304.21)
('F7s', 60030, 967.0, 879.0, 1386.3)
('8dx', 34268, 661.0, 585.0, 752.28)
('E9o', 56183, 695.0, 273.0, 422.92)
('ECm', 56370, 128.0, 128.0, 193.07)
('8Dx', 32630, 353.0, 508.0, 887.62)
('8g6', 34404, 776.0, 475.0, 650.62)
('NPX', 3845, 149.0, 140.0, 213.83)
('4Mi', 17306, 26.0, 675.0, 1046.64)
('7Ms', 29223, 957.0, 953.0, 1502.4)
('OTQ', 8059, 845.0, 779.0, 1162.56)
('KeB', 81911, 835.0, 1031.0, 1462.82)
('LY6', 85497, 575.0, 390.0, 571.53)
('AFo', 40685, 773.0, 854.0, 1450.85)
('1lv', 6987, 531.0, 1033.0, 1469.25)
('E_N', 59495, 200.0, 355.0, 614.73)
('3LP', 13255, 812.0, 262.0, 398.33)
('Ayn', 43519, 252.0, 444.0, 712.27)
('4qc', 19190, 500.0, 1020.0, 1364.25)
('M4S', 87598, 6.0, 706.0, 944.65)
('96v', 36156, 20.0, 297.0, 447.36)
('MsC', 1682, 111.0, 589.0, 970.18)
('8y3', 35535, 950.0, 200.0, 323.33)
('AKW', 40982, 1046.0, 1043.0, 1659.45)
('MoB', 1429, 346.0, 290.0, 471.22)
('CTv', 49512, 179.0, 628.0, 871.45)
('7YT', 29954, 234.0, 433.0, 605.4)
('3a0', 14175, 811.0, 390.0, 543.49)
('CqK', 50924, 77.0, 905.0, 1560.67)
('CH3', 48702, 776.0, 1030.0, 1687.08)
('Ed1', 58024, 529.0, 388.0, 517.81)
('2Rh', 9682, 378.0, 845.0, 1214.02)
('Mrr', 1660, 683.0, 626.0, 951.88)
('KOF', 80907, 805.0, 937.0, 1554.24)
('MC3', 88077, 974.0, 731.0, 1204.2)
('G1Y', 63601, 499.0, 108.0, 165.25)
('FuM', 63085, 129.0, 339.0, 510.14)
('2rK', 11297, 276.0, 295.0, 392.25)
('JO5', 76928, 708.0, 1002.0, 1444.92)
('HQ6', 69117, 1060.0, 181.0, 313.19)
('6LG', 25153, 373.0, 45.0, 67.91)
('AQK', 41348, 685.0, 120.0, 172.51)
('JGe', 76459, 755.0, 656.0, 1119.55)
('5Xb', 21961, 160.0, 881.0, 1541.12)
('C_S', 51562, 1028.0, 881.0, 1272.85)
('FR4', 61240, 912.0, 868.0, 1408.09)
('CL0', 48951, 457.0, 39.0, 63.4)
