('NPC', 3985, 100.24, 100.0, 122.0)
('KMc', 372, 100.0, 100.0, 112.23)
('JZb', 4553, 100.0, 107.29, 122.0)
('Kjt', 3134, 105.0, 100.0, 113.73)
('Msd', 3112, 100.0, 107.29, 112.82)
('InC', 3394, 103.06, 100.0, 122.0)
('GGF', 2827, 103.07, 107.28, 122.0)
('Jx9', 1653, 108.86, 104.29, 122.0)
('Jqr', 3746, 105.51, 100.0, 122.0)
('Lyn', 4718, 107.79, 100.0, 112.89)
('AVW', 4029, 105.86, 100.0, 115.2)
('EP2', 1847, 100.0, 107.75, 122.0)
('L6S', 44, 100.0, 100.0, 112.03)
('JT_', 3985, 107.17, 107.13, 110.14)
('EmU', 1928, 100.0, 100.0, 122.0)
('KaE', 3287, 100.0, 108.74, 122.0)
('Ef7', 240, 100.0, 108.98, 122.0)
('CWC', 4029, 100.0, 108.94, 122.0)
('MTl', 4029, 100.0, 100.0, 116.21)
('Jq9', 240, 100.0, 100.0, 122.0)
('MAO', 3333, 100.0, 105.35, 122.0)
('CtN', 591, 106.36, 100.0, 120.09)
('A3a', 1618, 100.0, 100.78, 111.06)
('IaJ', 3134, 102.72, 109.04, 122.0)
('HZe', 3287, 100.0, 100.0, 112.11)
('KTH', 1847, 103.17, 100.94, 121.59)
('NAm', 240, 109.16, 109.68, 119.22)
('LCA', 871, 100.0, 100.0, 122.0)
('Ghu', 797, 102.78, 100.0, 121.91)
('BEJ', 1726, 100.0, 107.13, 122.0)
('Jdz', 3093, 100.96, 109.88, 113.5)
('Ixa', 4975, 100.0, 107.43, 114.98)
('AvN', 44, 100.0, 100.0, 122.0)
('MLz', 3746, 100.75, 100.0, 122.0)
('AxC', 487, 109.26, 100.0, 113.46)
('DPs', 1741, 100.0, 100.0, 122.0)
('Ngz', 1407, 101.82, 100.0, 122.0)
('FWL', 4961, 100.0, 100.0, 122.0)
('Cjl', 647, 100.0, 100.0, 122.0)
('Jzz', 1162, 100.12, 100.0, 114.76)
('FX4', 487, 100.0, 100.0, 122.0)
('Ha4', 1928, 100.0, 101.47, 111.69)
('J_R', 1847, 100.0, 100.34, 114.15)
('Lni', 2827, 100.0, 109.65, 120.35)
('Gx0', 682, 104.97, 100.0, 120.82)
('J__', 2987, 100.0, 100.38, 122.0)
('CgR', 3134, 100.0, 109.18, 122.0)
('Axo', 2556, 101.73, 100.0, 122.0)
('AVp', 487, 100.0, 105.54, 113.0)
('MvO', 240, 107.31, 100.0, 117.29)
('Jh5', 3597, 106.28, 109.93, 122.0)
('Fn9', 345, 100.0, 100.0, 122.0)
('HVI', 4961, 102.19, 108.21, 122.0)
('FQ0', 1847, 100.0, 102.38, 121.33)
('Cwh', 487, 100.0, 104.35, 122.0)
('HP7', 4975, 105.45, 104.13, 122.0)
('HMd', 4501, 100.28, 103.8, 120.9)
('ECd', 2026, 100.0, 101.83, 122.0)
('Lbh', 3093, 100.0, 100.0, 122.0)
('MZM', 3482, 100.0, 100.0, 122.0)
('Anq', 3394, 101.88, 100.0, 122.0)
('Eeb', 3606, 100.0, 103.6, 122.0)
('M7F', 1304, 100.0, 105.65, 118.8)
('NWp', 4718, 100.0, 100.0, 122.0)
('JBX', 3606, 100.0, 105.63, 110.08)
('EL5', 1821, 100.0, 105.72, 122.0)
('FIZ', 487, 100.0, 100.0, 112.79)
('DvF', 1618, 108.66, 105.36, 122.0)
('AG3', 1821, 109.76, 102.22, 122.0)
('G5B', 1618, 109.54, 101.07, 117.77)
('GBS', 977, 109.28, 100.0, 122.0)
('A9h', 2297, 100.0, 103.47, 110.0)
('Mvq', 4975, 100.0, 100.0, 122.0)
('G_F', 4462, 100.0, 100.68, 119.74)
('Imb', 56, 108.05, 104.63, 122.0)
('FzL', 2656, 100.0, 100.0, 122.0)
('C19', 4279, 106.62, 100.0, 122.0)
('NFC', 44, 100.0, 109.27, 122.0)
('KCo', 3134, 107.78, 100.0, 117.52)
('KC7', 2026, 100.08, 103.56, 118.75)
('D_B', 4029, 100.0, 100.06, 122.0)
('I9_', 44, 100.0, 104.01, 116.54)
('Bvt', 3597, 100.0, 103.8, 122.0)
('Chh', 4462, 106.0, 101.51, 122.0)
('IN6', 1653, 100.0, 100.0, 122.0)
('AW5', 372, 100.0, 107.94, 120.37)
('DUb', 3507, 104.78, 103.33, 114.35)
('HDq', 4975, 100.0, 100.0, 120.12)
('JZg', 820, 100.0, 102.41, 110.75)
('KiX', 372, 108.88, 100.0, 122.0)
('F2m', 977, 101.72, 106.64, 111.57)
('J47', 3597, 100.0, 107.17, 116.66)
('END', 4914, 106.59, 103.08, 122.0)
('AIG', 4618, 106.57, 100.35, 122.0)
('D4k', 1821, 100.0, 108.53, 116.11)
('Itx', 3482, 105.14, 100.01, 122.0)
('LNz', 44, 100.0, 101.12, 117.36)
('GuE', 240, 104.27, 100.0, 122.0)
('F0K', 3287, 101.03, 100.83, 121.12)
('INx', 2358, 100.0, 102.66, 122.0)
('NQj', 820, 100.0, 106.21, 117.49)
('MG3', 4618, 100.0, 109.87, 122.0)
('LvL', 4975, 102.0, 100.0, 122.0)
('NKE', 3606, 109.91, 105.87, 120.55)
