0; 0; 113726; 60903; 138147;
1; 1; 4134; 79790; 166183;
2; 2; 20970; 107747; 121418;
3; 3; 101236; 125188; 135067;
4; 4; 135956; 51883; 122565;
5; 5; 49732; 61025; 77665;
6; 6; 81172; 177365; 190471;
7; 7; 26979; 187635; 187659;
8; 8; 138626; 182662; 186031;
9; 9; 136715; 136461; 158641;
10; 10; 190900; 17435; 109325;
11; 11; 70262; 63416; 126837;
12; 12; 84280; 66364; 180797;
13; 13; 32505; 138195; 154631;
14; 14; 155470; 33526; 58323;
15; 15; 117224; 4060; 100677;
16; 16; 182261; 25023; 43045;
17; 17; 108799; 154195; 164454;
18; 18; 70892; 102419; 110985;
19; 19; 100971; 158190; 163804;
20; 20; 165711; 85540; 117994;
21; 21; 176445; 129527; 161761;
22; 22; 64356; 38052; 92280;
23; 23; 160439; 109008; 142266;
24; 24; 192669; 71172; 154383;
25; 25; 179075; 167109; 185139;
26; 26; 118864; 55765; 150201;
27; 27; 97480; 143040; 174915;
28; 28; 113107; 178353; 187795;
29; 29; 21395; 183831; 188496;
30; 30; 8375; 48509; 60996;
31; 31; 47294; 58229; 159218;
32; 32; 91147; 71092; 170484;
33; 33; 10900; 10098; 60092;
34; 34; 134241; 141230; 146797;
35; 35; 199458; 12913; 64391;
36; 36; 79063; 97985; 166006;
37; 37; 114300; 146416; 190101;
38; 38; 90089; 154127; 165399;
39; 39; 20674; 197996; 198948;
40; 40; 195497; 33547; 46405;
41; 41; 508; 629; 187116;
42; 42; 132905; 187161; 194547;
43; 43; 113629; 54278; 164394;
44; 44; 28194; 54825; 161752;
45; 45; 61369; 70303; 82204;
46; 46; 86171; 44554; 83214;
47; 47; 41507; 127897; 160813;
48; 48; 95139; 19959; 77830;
49; 49; 37366; 194921; 198740;
50; 50; 98857; 181850; 183720;
51; 51; 78050; 85417; 116878;
52; 52; 77302; 175152; 177955;
53; 53; 163723; 40070; 199506;
54; 54; 106818; 179153; 184067;
55; 55; 192593; 5213; 167660;
56; 56; 3651; 188203; 188799;
57; 57; 196485; 24287; 36869;
58; 58; 31734; 148537; 182970;
59; 59; 56696; 121239; 126603;
60; 60; 124393; 58809; 84672;
61; 61; 173158; 73729; 118268;
62; 62; 111163; 113399; 130953;
63; 63; 166464; 67290; 127670;
64; 64; 67756; 11168; 142106;
65; 65; 161310; 31304; 102560;
66; 66; 30063; 81530; 158475;
67; 67; 4532; 11813; 107093;
68; 68; 134690; 53612; 133830;
69; 69; 32929; 20587; 74356;
70; 70; 173057; 130521; 163383;
71; 71; 128059; 181928; 184842;
72; 72; 24082; 61420; 139814;
73; 73; 35617; 71646; 156958;
74; 74; 174865; 185566; 193983;
75; 75; 27532; 82061; 107362;
76; 76; 141098; 132631; 148798;
77; 77; 101287; 172654; 180526;
78; 78; 107956; 183128; 185715;
79; 79; 85025; 198855; 199682;
80; 80; 63834; 172703; 187347;
81; 81; 20327; 158591; 158878;
82; 82; 128168; 35047; 146188;
83; 83; 138176; 30538; 162166;
84; 84; 84095; 77595; 89378;
85; 85; 45805; 56886; 127124;
86; 86; 94537; 44962; 179289;
87; 87; 28941; 65997; 187352;
88; 88; 125015; 23495; 130551;
89; 89; 199850; 94180; 155020;
90; 90; 143673; 180470; 182076;
91; 91; 71623; 164559; 166659;
92; 92; 31472; 49955; 63752;
93; 93; 35670; 191068; 196444;
94; 94; 46827; 19288; 165301;
95; 95; 96170; 95395; 141989;
96; 96; 170351; 5120; 151975;
97; 97; 44574; 15445; 68072;
98; 98; 187122; 109001; 175813;
99; 99; 58486; 184070; 184350;
100; 100; 87526; 175497; 178780;
101; 101; 178994; 88068; 108570;
102; 102; 89329; 54795; 169285;
103; 103; 29470; 44441; 101989;
104; 104; 80024; 104417; 161203;
105; 105; 127446; 29977; 93905;
106; 106; 97195; 169306; 170238;
107; 107; 90046; 159835; 199272;
108; 108; 92421; 106507; 149390;
109; 109; 38389; 64142; 108516;
110; 110; 140821; 119020; 158619;
111; 111; 98041; 78386; 140680;
112; 112; 154883; 149513; 150669;
113; 113; 111494; 179197; 190928;
114; 114; 139724; 29501; 130519;
115; 115; 157343; 108971; 159684;
116; 116; 113878; 189881; 190059;
117; 117; 120657; 60605; 119657;
118; 118; 90838; 91092; 121988;
119; 119; 87156; 126795; 142886;
120; 120; 131825; 181361; 181504;
121; 121; 42038; 174258; 199378;
122; 122; 35752; 109520; 126153;
123; 123; 184869; 14615; 139727;
124; 124; 122780; 28342; 153858;
125; 125; 106405; 62164; 189004;
126; 126; 135439; 66676; 178076;
127; 127; 146752; 106973; 169709;
128; 128; 165312; 3599; 167597;
129; 129; 99790; 180658; 192025;
130; 130; 100726; 22481; 133883;
131; 131; 3811; 144707; 173803;
132; 132; 190692; 125411; 155557;
133; 133; 31391; 187818; 194952;
134; 134; 13884; 82635; 105694;
135; 135; 58468; 184687; 190725;
136; 136; 18474; 163784; 164363;
137; 137; 174000; 29715; 177034;
138; 138; 22963; 96074; 119808;
139; 139; 154438; 73928; 110362;
140; 140; 84436; 91402; 143808;
141; 141; 88066; 49990; 111073;
142; 142; 53922; 108529; 146198;
143; 143; 70054; 138377; 143014;
144; 144; 195645; 32461; 87507;
145; 145; 10207; 66639; 121613;
146; 146; 97878; 144331; 185576;
147; 147; 78211; 116257; 160541;
148; 148; 2219; 185828; 189916;
149; 149; 144179; 58813; 136344;
150; 150; 185570; 185903; 190686;
151; 151; 177663; 176623; 192955;
152; 152; 130683; 184238; 194326;
153; 153; 137025; 133292; 152043;
154; 154; 146834; 93811; 174818;
155; 155; 157700; 57811; 150312;
156; 156; 96268; 6659; 48754;
157; 157; 38400; 129791; 182158;
158; 158; 194823; 56998; 105788;
159; 159; 6550; 120729; 133362;
160; 160; 73871; 190462; 193481;
161; 161; 159457; 155238; 175235;
162; 162; 84719; 28728; 48735;
163; 163; 52557; 51310; 104276;
164; 164; 32357; 86687; 108553;
165; 165; 15033; 101741; 104748;
166; 166; 53531; 176713; 182048;
167; 167; 97474; 55813; 63482;
168; 168; 109288; 181282; 183450;
169; 169; 9963; 47827; 146251;
170; 170; 174313; 174992; 190672;
171; 171; 45738; 21836; 105848;
172; 172; 66465; 61814; 78735;
173; 173; 69554; 155961; 169499;
174; 174; 145431; 31292; 180170;
175; 175; 198168; 74424; 116770;
176; 176; 174399; 178820; 180804;
177; 177; 98195; 13460; 104968;
178; 178; 3893; 82064; 116777;
179; 179; 61727; 173994; 187673;
180; 180; 85180; 100741; 114305;
181; 181; 171520; 87691; 131469;
182; 182; 93234; 163779; 174179;
183; 183; 168733; 1663; 46088;
184; 184; 60388; 131020; 136273;
185; 185; 167690; 119035; 194138;
186; 186; 120459; 117567; 120784;
187; 187; 123949; 95977; 194867;
188; 188; 178842; 176119; 181525;
189; 189; 27425; 174099; 185415;
190; 190; 91863; 92197; 103591;
191; 191; 82600; 6076; 188698;
192; 192; 124756; 48915; 72802;
193; 193; 9910; 124550; 197010;
194; 194; 32530; 37350; 123131;
195; 195; 62099; 97501; 183467;
196; 196; 171078; 34102; 176822;
197; 197; 128297; 16465; 52930;
198; 198; 44526; 143488; 192656;
