0; 0; 162004; 122512; 129354;
1; 1; 8720; 114081; 163218;
2; 2; 175832; 194257; 195221;
3; 3; 1210; 40216; 142963;
4; 4; 82168; 97001; 108103;
5; 5; 166723; 178756; 189420;
6; 6; 32157; 172749; 173816;
7; 7; 24845; 16604; 184884;
8; 8; 19494; 121391; 142972;
9; 9; 89482; 6295; 89742;
10; 10; 149704; 54521; 103935;
11; 11; 191436; 76078; 93294;
12; 12; 184385; 14694; 176196;
13; 13; 121042; 186607; 193842;
14; 14; 73494; 41802; 126602;
15; 15; 108353; 181095; 192102;
16; 16; 8105; 187927; 195444;
17; 17; 88089; 24419; 87888;
18; 18; 23469; 51785; 191584;
19; 19; 167593; 59558; 169704;
20; 20; 166121; 56921; 170088;
21; 21; 162995; 90417; 139232;
22; 22; 162977; 16589; 190834;
23; 23; 71026; 49986; 168062;
24; 24; 150678; 128868; 158012;
25; 25; 118779; 194295; 196638;
26; 26; 143819; 58103; 138227;
27; 27; 110434; 48723; 64236;
28; 28; 56839; 107952; 121349;
29; 29; 146666; 74994; 108612;
30; 30; 7390; 164173; 164378;
31; 31; 77453; 158483; 186252;
32; 32; 92395; 198577; 198762;
33; 33; 164020; 170556; 181286;
34; 34; 30325; 9295; 96988;
35; 35; 131431; 7439; 110151;
36; 36; 109881; 46050; 70647;
37; 37; 68980; 103154; 166496;
38; 38; 138423; 30394; 159164;
39; 39; 116179; 57395; 139907;
40; 40; 46747; 27796; 121246;
41; 41; 131717; 117218; 193532;
42; 42; 78141; 124244; 177714;
43; 43; 105413; 104347; 133550;
44; 44; 153126; 196769; 197724;
45; 45; 100445; 94526; 157108;
46; 46; 90887; 150836; 156475;
47; 47; 24058; 174744; 181510;
48; 48; 152926; 191090; 191465;
49; 49; 94968; 155010; 176129;
50; 50; 19165; 5937; 28907;
51; 51; 114729; 6654; 115787;
52; 52; 68489; 198833; 198848;
53; 53; 28348; 105704; 120759;
54; 54; 128951; 15012; 124972;
55; 55; 18845; 113397; 119900;
56; 56; 3637; 82927; 84188;
57; 57; 76829; 60641; 115782;
58; 58; 99494; 70488; 105032;
59; 59; 21689; 35927; 57822;
60; 60; 23663; 88135; 153291;
61; 61; 7320; 159741; 192568;
62; 62; 18927; 60525; 136947;
63; 63; 169048; 191956; 192659;
64; 64; 98463; 20379; 41867;
65; 65; 122299; 58937; 153076;
66; 66; 133933; 148154; 157400;
67; 67; 131917; 123021; 125332;
68; 68; 75624; 139624; 185022;
69; 69; 187818; 58985; 149320;
70; 70; 172971; 40706; 42127;
71; 71; 14219; 105760; 117646;
72; 72; 52224; 72568; 123931;
73; 73; 170492; 160315; 161680;
74; 74; 172524; 1277; 143021;
75; 75; 87089; 163060; 184839;
76; 76; 68318; 139264; 139445;
77; 77; 3535; 52294; 83586;
78; 78; 29832; 160849; 174261;
79; 79; 41191; 181804; 197795;
80; 80; 10363; 142382; 183397;
81; 81; 181322; 50379; 121386;
82; 82; 176544; 149711; 152138;
83; 83; 120909; 106500; 186175;
84; 84; 139069; 50241; 79480;
85; 85; 50767; 121242; 148242;
86; 86; 142194; 156319; 188115;
87; 87; 45767; 116501; 152460;
88; 88; 199483; 13950; 34461;
89; 89; 1387; 7538; 84743;
90; 90; 132683; 158507; 166844;
91; 91; 156171; 190634; 193348;
92; 92; 133099; 89060; 157084;
93; 93; 163011; 38775; 135667;
94; 94; 63966; 189761; 194684;
95; 95; 70989; 162919; 171820;
96; 96; 28271; 278; 178667;
97; 97; 45305; 145124; 145665;
98; 98; 167831; 197054; 197393;
99; 99; 178000; 147624; 194723;
100; 100; 38903; 40032; 151881;
101; 101; 20797; 170737; 178509;
102; 102; 105998; 56780; 151206;
103; 103; 165863; 194229; 196122;
104; 104; 174502; 188255; 188591;
105; 105; 174458; 58495; 74927;
106; 106; 76912; 140902; 182156;
107; 107; 102738; 17522; 117277;
108; 108; 196086; 55782; 132750;
109; 109; 162977; 37373; 127441;
110; 110; 117256; 83192; 188091;
111; 111; 179678; 91250; 159964;
112; 112; 177748; 10178; 77592;
113; 113; 40701; 175421; 181187;
114; 114; 185742; 148346; 195800;
115; 115; 61272; 74471; 126733;
116; 116; 92097; 126523; 192150;
117; 117; 194202; 51813; 183055;
118; 118; 69215; 187228; 190056;
119; 119; 67352; 103586; 153969;
120; 120; 153835; 122363; 155733;
121; 121; 5370; 104721; 159038;
122; 122; 174865; 5837; 152116;
123; 123; 64927; 175485; 199391;
124; 124; 66773; 142777; 169750;
125; 125; 118796; 163933; 164304;
126; 126; 65808; 123883; 126594;
127; 127; 198418; 167705; 176806;
128; 128; 145547; 13961; 145755;
129; 129; 47051; 137310; 146700;
130; 130; 46461; 35677; 37981;
131; 131; 139504; 52283; 77642;
132; 132; 14042; 140935; 143053;
133; 133; 135529; 173881; 192909;
134; 134; 50045; 54103; 56546;
135; 135; 153517; 51660; 114101;
136; 136; 173639; 24306; 63456;
137; 137; 158021; 86457; 175610;
138; 138; 179174; 42247; 176526;
139; 139; 178340; 106163; 145834;
140; 140; 61305; 82880; 122069;
141; 141; 27378; 193765; 196269;
142; 142; 65723; 187488; 189172;
143; 143; 146509; 48195; 75879;
144; 144; 127415; 180819; 183795;
145; 145; 112252; 16294; 67901;
146; 146; 61079; 79564; 118420;
147; 147; 116730; 187768; 193826;
148; 148; 178497; 98575; 193399;
149; 149; 60729; 77179; 122356;
150; 150; 108277; 133819; 143070;
151; 151; 64722; 37166; 86420;
152; 152; 49831; 43547; 67062;
153; 153; 132851; 131147; 161580;
154; 154; 78835; 81983; 182565;
155; 155; 27828; 148405; 162086;
156; 156; 171584; 66431; 97736;
157; 157; 46327; 50331; 187318;
158; 158; 100288; 104672; 144096;
159; 159; 18981; 135573; 140968;
160; 160; 34858; 71174; 149114;
161; 161; 1397; 160754; 164439;
162; 162; 177615; 109202; 117641;
163; 163; 199518; 39353; 185750;
164; 164; 47355; 175886; 176442;
165; 165; 94049; 25285; 40890;
166; 166; 26543; 93030; 181202;
167; 167; 13258; 37470; 73499;
168; 168; 122335; 155594; 176243;
169; 169; 33916; 159903; 191530;
170; 170; 105163; 2158; 90583;
171; 171; 61644; 144960; 167464;
172; 172; 149808; 190046; 197060;
173; 173; 8113; 80690; 195205;
174; 174; 107464; 26777; 179145;
175; 175; 73492; 93549; 155628;
176; 176; 28022; 60919; 149982;
177; 177; 62114; 130102; 146013;
178; 178; 95980; 166314; 184669;
179; 179; 25099; 48205; 147263;
180; 180; 117508; 176616; 183748;
181; 181; 49130; 64416; 66762;
182; 182; 16175; 40035; 99796;
183; 183; 140034; 158419; 162155;
184; 184; 61686; 160320; 186557;
185; 185; 101292; 4597; 168911;
186; 186; 78949; 108653; 119786;
187; 187; 118172; 70078; 96749;
188; 188; 80486; 60997; 83491;
189; 189; 7170; 36071; 182323;
190; 190; 26490; 60875; 172018;
191; 191; 39829; 117695; 184567;
192; 192; 127584; 15418; 30017;
193; 193; 124527; 8143; 124657;
194; 194; 109965; 43066; 59105;
