55000; 55000; 68652; 169980; 186350;
55001; 55001; 123995; 172689; 181620;
55002; 55002; 16917; 79858; 127133;
55003; 55003; 155506; 152576; 168756;
55004; 55004; 105993; 69759; 100720;
55005; 55005; 79407; 8297; 107446;
55006; 55006; 180047; 4781; 159648;
55007; 55007; 42671; 25166; 137761;
55008; 55008; 96544; 39186; 94835;
55009; 55009; 175899; 74027; 107299;
55010; 55010; 109421; 181199; 188683;
55011; 55011; 42353; 187614; 188350;
55012; 55012; 40195; 13179; 106644;
55013; 55013; 145305; 73991; 131339;
55014; 55014; 95048; 23524; 33718;
55015; 55015; 122915; 156657; 158844;
55016; 55016; 64281; 169143; 175910;
55017; 55017; 131786; 136439; 143847;
55018; 55018; 198662; 77208; 132355;
55019; 55019; 25637; 85088; 103342;
55020; 55020; 192919; 103398; 120665;
55021; 55021; 185737; 128425; 183775;
55022; 55022; 124860; 129679; 154466;
55023; 55023; 172657; 26727; 137408;
55024; 55024; 76961; 4196; 139008;
55025; 55025; 167410; 71612; 91156;
55026; 55026; 114171; 94502; 97426;
55027; 55027; 59142; 26960; 44201;
55028; 55028; 66816; 152025; 184249;
55029; 55029; 23735; 118610; 147764;
55030; 55030; 123323; 194278; 194960;
55031; 55031; 163399; 69596; 167561;
55032; 55032; 77083; 198781; 198797;
55033; 55033; 26491; 7062; 53434;
55034; 55034; 134469; 107485; 182467;
55035; 55035; 172199; 147230; 162905;
55036; 55036; 169505; 67564; 118946;
55037; 55037; 54846; 142851; 180364;
55038; 55038; 44378; 38860; 176195;
55039; 55039; 133509; 61604; 178435;
55040; 55040; 118487; 14351; 35066;
55041; 55041; 158072; 172813; 191901;
55042; 55042; 125494; 189186; 198131;
55043; 55043; 104861; 170439; 181669;
55044; 55044; 53020; 68866; 148760;
55045; 55045; 51367; 129469; 188583;
55046; 55046; 9903; 122640; 131356;
55047; 55047; 163542; 136313; 167007;
55048; 55048; 6525; 7597; 153754;
55049; 55049; 63783; 161643; 174096;
55050; 55050; 75305; 73722; 149608;
55051; 55051; 83365; 161255; 171691;
55052; 55052; 144213; 12184; 185150;
55053; 55053; 154544; 128360; 173668;
55054; 55054; 55397; 110729; 155633;
55055; 55055; 98097; 138499; 150714;
55056; 55056; 176164; 128214; 130960;
55057; 55057; 154795; 158492; 191989;
55058; 55058; 147599; 20013; 182845;
55059; 55059; 137696; 74873; 111360;
55060; 55060; 24162; 114418; 176109;
55061; 55061; 50653; 163754; 192234;
55062; 55062; 4597; 104012; 115136;
55063; 55063; 137908; 34781; 38253;
55064; 55064; 122872; 24090; 146228;
55065; 55065; 29461; 15420; 116613;
55066; 55066; 125257; 56370; 102599;
55067; 55067; 133501; 106332; 131078;
55068; 55068; 9672; 180270; 182478;
55069; 55069; 80679; 90589; 99503;
55070; 55070; 93665; 98567; 124776;
55071; 55071; 51227; 106553; 126870;
55072; 55072; 69029; 97692; 127336;
55073; 55073; 18060; 41470; 110279;
55074; 55074; 94715; 100158; 121105;
55075; 55075; 189341; 138751; 146249;
55076; 55076; 89306; 51892; 90309;
55077; 55077; 13246; 87290; 177562;
55078; 55078; 54361; 88891; 116288;
55079; 55079; 198563; 171037; 186809;
55080; 55080; 107222; 191032; 194542;
55081; 55081; 120075; 145104; 195188;
55082; 55082; 178454; 4420; 55687;
55083; 55083; 186956; 159200; 161488;
55084; 55084; 20501; 154722; 174306;
55085; 55085; 18111; 59177; 185887;
55086; 55086; 192658; 20477; 128741;
55087; 55087; 121575; 123678; 143410;
55088; 55088; 93768; 89046; 134425;
55089; 55089; 23268; 55888; 150357;
55090; 55090; 128888; 189756; 191286;
55091; 55091; 151937; 90341; 111138;
55092; 55092; 134192; 11139; 162726;
55093; 55093; 99214; 88579; 191938;
55094; 55094; 103584; 94110; 142823;
55095; 55095; 174481; 31378; 175805;
55096; 55096; 150375; 156101; 175091;
55097; 55097; 122321; 69181; 111541;
55098; 55098; 105752; 198517; 199028;
55099; 55099; 34704; 39662; 57367;
55100; 55100; 18842; 149084; 149928;
55101; 55101; 79743; 141313; 166916;
55102; 55102; 78857; 7896; 81410;
55103; 55103; 33781; 114521; 120548;
55104; 55104; 172961; 36273; 121030;
55105; 55105; 49342; 40713; 119875;
55106; 55106; 26219; 7705; 146106;
55107; 55107; 184394; 193450; 194879;
55108; 55108; 184895; 96718; 136985;
55109; 55109; 102742; 141067; 143661;
55110; 55110; 151483; 159185; 162663;
55111; 55111; 168719; 61035; 197780;
55112; 55112; 103038; 139661; 177880;
55113; 55113; 33005; 87485; 122070;
55114; 55114; 148610; 142206; 157573;
55115; 55115; 19892; 95128; 124321;
55116; 55116; 128938; 131192; 175707;
55117; 55117; 60478; 39379; 121094;
55118; 55118; 170233; 39821; 114114;
55119; 55119; 76709; 175363; 185212;
55120; 55120; 135873; 53112; 116501;
55121; 55121; 192470; 53965; 117647;
55122; 55122; 89664; 45622; 140535;
55123; 55123; 4786; 161884; 166234;
55124; 55124; 54522; 41765; 85027;
55125; 55125; 75669; 129975; 166475;
55126; 55126; 64544; 73109; 76136;
55127; 55127; 81843; 155908; 168844;
55128; 55128; 51943; 120753; 157312;
55129; 55129; 94180; 42265; 103827;
55130; 55130; 36506; 74378; 81935;
55131; 55131; 179269; 106047; 177177;
55132; 55132; 17733; 67316; 135616;
55133; 55133; 78529; 47373; 87362;
55134; 55134; 65040; 47588; 57369;
55135; 55135; 57009; 114802; 160578;
55136; 55136; 102805; 30234; 89221;
55137; 55137; 60889; 11360; 68499;
55138; 55138; 119482; 53059; 185680;
55139; 55139; 72529; 185281; 194424;
55140; 55140; 140685; 62408; 88262;
55141; 55141; 108894; 174361; 195726;
55142; 55142; 49579; 82674; 150293;
55143; 55143; 153814; 188713; 192222;
55144; 55144; 109942; 98595; 139723;
55145; 55145; 52806; 157499; 190154;
55146; 55146; 109146; 155535; 179243;
55147; 55147; 199224; 181782; 184011;
55148; 55148; 163990; 148725; 151636;
55149; 55149; 153667; 69401; 95637;
55150; 55150; 63073; 189629; 193512;
55151; 55151; 114974; 41166; 99320;
55152; 55152; 152788; 69350; 113085;
55153; 55153; 1474; 43715; 102788;
55154; 55154; 19262; 121187; 144038;
55155; 55155; 106116; 34403; 82803;
55156; 55156; 69174; 85394; 157742;
55157; 55157; 125584; 186919; 187687;
55158; 55158; 96215; 150341; 178203;
55159; 55159; 198256; 173529; 179087;
55160; 55160; 98189; 192144; 197423;
55161; 55161; 81322; 195319; 196564;
55162; 55162; 1363; 45744; 127757;
55163; 55163; 156961; 71607; 74778;
55164; 55164; 150211; 70266; 120057;
55165; 55165; 56349; 143310; 146181;
55166; 55166; 55320; 49046; 68982;
55167; 55167; 187655; 145389; 154235;
55168; 55168; 179210; 43039; 115180;
55169; 55169; 33862; 121687; 163408;
55170; 55170; 108033; 31544; 81697;
55171; 55171; 90000; 46545; 185576;
55172; 55172; 120347; 78080; 191962;
55173; 55173; 181471; 17171; 103105;
55174; 55174; 150316; 56555; 140982;
55175; 55175; 5142; 138505; 152365;
55176; 55176; 197862; 13858; 65502;
55177; 55177; 43949; 123333; 169841;
55178; 55178; 91505; 95503; 189247;
55179; 55179; 69398; 46200; 144224;
55180; 55180; 95321; 63210; 151314;
55181; 55181; 144900; 126038; 186038;
55182; 55182; 158616; 173290; 182862;
55183; 55183; 36095; 82106; 143344;
55184; 55184; 198091; 5213; 64776;
55185; 55185; 115699; 115971; 131273;
55186; 55186; 179493; 140910; 187637;
55187; 55187; 165403; 190897; 192478;
55188; 55188; 187499; 24628; 26979;
55189; 55189; 89074; 7119; 140061;
55190; 55190; 43408; 5975; 13586;
55191; 55191; 175980; 72216; 159098;
55192; 55192; 110727; 54901; 112943;
55193; 55193; 130455; 131310; 149712;
55194; 55194; 108479; 167161; 189054;
55195; 55195; 167094; 195349; 195739;
55196; 55196; 147089; 144157; 156913;
55197; 55197; 124789; 4280; 131353;
55198; 55198; 118912; 113507; 189682;
55199; 55199; 21941; 94686; 193179;
55200; 55200; 62643; 129467; 165259;
55201; 55201; 141238; 147118; 185372;
55202; 55202; 78777; 56074; 138288;
55203; 55203; 193142; 74900; 128786;
55204; 55204; 33220; 185034; 191218;
55205; 55205; 69286; 34385; 166291;
55206; 55206; 113328; 114961; 139502;
55207; 55207; 105277; 6424; 68635;
55208; 55208; 112983; 185823; 196929;
55209; 55209; 158078; 121894; 164100;
55210; 55210; 69651; 23251; 83582;
55211; 55211; 12716; 10376; 135045;
55212; 55212; 141352; 92000; 176480;
55213; 55213; 79916; 38335; 190431;
55214; 55214; 194468; 180374; 182140;
55215; 55215; 12384; 10300; 58379;
55216; 55216; 180649; 2231; 137022;
55217; 55217; 117859; 51392; 98536;
55218; 55218; 34697; 107702; 120243;
55219; 55219; 174795; 61852; 190184;
55220; 55220; 50003; 42014; 47054;
55221; 55221; 156872; 114419; 153155;
55222; 55222; 17634; 110819; 151881;
55223; 55223; 186462; 189669; 196207;
55224; 55224; 65362; 177728; 184874;
55225; 55225; 19419; 51742; 178564;
55226; 55226; 173297; 153996; 166622;
55227; 55227; 170982; 172836; 181320;
55228; 55228; 184684; 20549; 144239;
55229; 55229; 46124; 80346; 124994;
55230; 55230; 127424; 11802; 123853;
55231; 55231; 54611; 179231; 179846;
55232; 55232; 99365; 163289; 172050;
55233; 55233; 11116; 138936; 143238;
55234; 55234; 23417; 12566; 71491;
55235; 55235; 153719; 137739; 174642;
55236; 55236; 76535; 112665; 199944;
55237; 55237; 183580; 82677; 129974;
55238; 55238; 45127; 84725; 103266;
55239; 55239; 167493; 189326; 194201;
55240; 55240; 48662; 100472; 112912;
55241; 55241; 180723; 43207; 182105;
55242; 55242; 143465; 185011; 187826;
55243; 55243; 168692; 18595; 92733;
55244; 55244; 140732; 79610; 104053;
55245; 55245; 111498; 177097; 180450;
55246; 55246; 18734; 148782; 173739;
55247; 55247; 2824; 29439; 148626;
55248; 55248; 82720; 42976; 73016;
55249; 55249; 19734; 188273; 192319;
55250; 55250; 37555; 30271; 198016;
55251; 55251; 93054; 137549; 181535;
55252; 55252; 87728; 81002; 136999;
55253; 55253; 64843; 116040; 144180;
55254; 55254; 43163; 158186; 165592;
55255; 55255; 198697; 195867; 197229;
55256; 55256; 18545; 35466; 71270;
55257; 55257; 21536; 122504; 183886;
55258; 55258; 27428; 113308; 130496;
55259; 55259; 12399; 74124; 75802;
55260; 55260; 28944; 98440; 125198;
55261; 55261; 139931; 4001; 28689;
55262; 55262; 6978; 130921; 145930;
55263; 55263; 199093; 40458; 169127;
55264; 55264; 61784; 29433; 111371;
55265; 55265; 110544; 67769; 96760;
55266; 55266; 190610; 159377; 167749;
55267; 55267; 164160; 31896; 104459;
55268; 55268; 162907; 181976; 186290;
55269; 55269; 148714; 112343; 114750;
55270; 55270; 132747; 30781; 109925;
55271; 55271; 198246; 128422; 131661;
55272; 55272; 68929; 141108; 158487;
55273; 55273; 158639; 11931; 93977;
55274; 55274; 182402; 69632; 90381;
