55000; 55000; 10137; 15141; 196593;
55001; 55001; 51847; 101687; 115854;
55002; 55002; 75704; 187421; 195502;
55003; 55003; 69667; 114285; 137054;
55004; 55004; 4710; 62809; 102466;
55005; 55005; 1021; 165323; 166766;
55006; 55006; 15928; 14550; 135051;
55007; 55007; 144936; 84974; 142978;
55008; 55008; 21017; 66485; 148724;
55009; 55009; 81066; 140658; 199190;
55010; 55010; 154888; 129762; 165061;
55011; 55011; 18312; 179019; 180146;
55012; 55012; 161641; 132919; 141892;
55013; 55013; 91460; 17456; 59968;
55014; 55014; 147436; 9363; 48659;
55015; 55015; 166185; 170422; 176476;
55016; 55016; 45996; 23713; 122570;
55017; 55017; 196851; 190113; 190466;
55018; 55018; 54307; 17584; 165580;
55019; 55019; 51732; 43687; 165405;
55020; 55020; 16856; 105256; 127280;
55021; 55021; 112595; 14415; 125509;
55022; 55022; 91167; 105444; 109105;
55023; 55023; 130441; 159943; 175607;
55024; 55024; 76741; 198087; 198682;
55025; 55025; 131228; 162639; 196344;
55026; 55026; 67829; 55517; 189083;
55027; 55027; 73759; 133048; 139047;
55028; 55028; 81022; 2262; 104177;
55029; 55029; 108383; 86648; 168475;
55030; 55030; 179826; 125683; 139343;
55031; 55031; 71986; 167157; 191743;
55032; 55032; 187124; 80879; 104065;
55033; 55033; 11325; 63131; 128021;
55034; 55034; 41067; 46848; 65676;
55035; 55035; 14817; 14701; 93116;
55036; 55036; 11212; 107896; 170374;
55037; 55037; 18695; 156880; 169955;
55038; 55038; 84063; 192982; 195370;
55039; 55039; 58589; 52059; 197126;
55040; 55040; 163135; 159656; 182702;
55041; 55041; 77506; 113411; 148740;
55042; 55042; 19496; 83642; 197284;
55043; 55043; 114598; 514; 64302;
55044; 55044; 181795; 161821; 184775;
55045; 55045; 104095; 56817; 60129;
55046; 55046; 95484; 50377; 99084;
55047; 55047; 37749; 92969; 181742;
55048; 55048; 7245; 58527; 176651;
55049; 55049; 117562; 34011; 53756;
55050; 55050; 148730; 173899; 194081;
55051; 55051; 139047; 123025; 147063;
55052; 55052; 93378; 95502; 156566;
55053; 55053; 91802; 99090; 115625;
55054; 55054; 2624; 171301; 173946;
55055; 55055; 102296; 57336; 125973;
55056; 55056; 55296; 160868; 174710;
55057; 55057; 113036; 157172; 172073;
55058; 55058; 33163; 104515; 140980;
55059; 55059; 30548; 117011; 198922;
55060; 55060; 19577; 64606; 171273;
55061; 55061; 169280; 130048; 180776;
55062; 55062; 58531; 99423; 186137;
55063; 55063; 166602; 31813; 39458;
55064; 55064; 185364; 158940; 169165;
55065; 55065; 199384; 146687; 160316;
55066; 55066; 161968; 98763; 174678;
55067; 55067; 122894; 157123; 179475;
55068; 55068; 118551; 67477; 107864;
55069; 55069; 115611; 91696; 127809;
55070; 55070; 120347; 113699; 160691;
55071; 55071; 169886; 28016; 138891;
55072; 55072; 95272; 148238; 181198;
55073; 55073; 37090; 137024; 176202;
55074; 55074; 157031; 73876; 121143;
55075; 55075; 53210; 33180; 55525;
55076; 55076; 1845; 103101; 130836;
55077; 55077; 11211; 65258; 170128;
55078; 55078; 58277; 126300; 133852;
55079; 55079; 176245; 179660; 191339;
55080; 55080; 61933; 89517; 140105;
55081; 55081; 18399; 165155; 191481;
55082; 55082; 41191; 93939; 144911;
55083; 55083; 142611; 181181; 195997;
55084; 55084; 76947; 92025; 104835;
55085; 55085; 139649; 119676; 124733;
55086; 55086; 91182; 44414; 88727;
55087; 55087; 148430; 151670; 168971;
55088; 55088; 59804; 130755; 159081;
55089; 55089; 83725; 135024; 170684;
55090; 55090; 31087; 101274; 144931;
55091; 55091; 965; 198332; 199308;
55092; 55092; 56217; 84220; 153305;
55093; 55093; 109346; 111468; 137584;
55094; 55094; 129293; 39474; 134991;
55095; 55095; 78970; 29036; 96359;
55096; 55096; 126057; 8923; 117689;
55097; 55097; 153679; 14966; 35301;
55098; 55098; 48392; 74717; 112131;
55099; 55099; 196083; 175602; 179385;
55100; 55100; 63658; 144054; 145169;
55101; 55101; 59735; 40788; 168962;
55102; 55102; 83613; 144020; 160078;
55103; 55103; 98633; 13259; 136805;
55104; 55104; 177674; 39664; 55273;
55105; 55105; 116384; 167289; 169419;
55106; 55106; 179295; 42105; 79701;
55107; 55107; 24949; 39988; 91282;
55108; 55108; 150434; 118065; 124857;
55109; 55109; 17200; 85867; 122891;
55110; 55110; 180053; 26603; 87970;
55111; 55111; 23220; 83892; 122280;
55112; 55112; 29229; 122750; 148882;
55113; 55113; 127808; 185487; 188910;
55114; 55114; 159355; 49677; 72653;
55115; 55115; 141956; 60586; 64301;
55116; 55116; 789; 537; 742;
55117; 55117; 154435; 15463; 41440;
55118; 55118; 102569; 191313; 194632;
55119; 55119; 157700; 115979; 190233;
